层级,指标,本周,上周,2周前,3周前,4周前,5周前,wow,wow%
2.1.博茨瓦纳,博茨瓦纳 新增UV,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
2.1.卡塔尔,卡塔尔 新增UV,2.166667,2.0,1.0,2.0,2.0,2.5,0.166667,8.333333
2.1.卢旺达,卢旺达 新增UV,1.0,0.0,1.0,1.0,0.0,0.0,1.0,
2.1.卢森堡,卢森堡 新增UV,1.333333,1.0,1.0,1.0,1.333333,1.0,0.333333,33.333333
2.1.印度,印度 新增UV,26.714286,24.0,20.285714,23.714286,24.714286,21.714286,2.714286,11.309524
2.1.印度尼西亚,印度尼西亚 新增UV,6.285714,6.857143,5.285714,5.857143,4.571429,5.285714,-0.571429,-8.333333
2.1.危地马拉,危地马拉 新增UV,3.0,3.857143,3.0,3.5,2.333333,2.857143,-0.857143,-22.222222
2.1.厄瓜多尔,厄瓜多尔 新增UV,5.285714,4.166667,2.571429,4.0,4.428571,6.0,1.119048,26.857143
2.1.叙利亚,叙利亚 新增UV,4.142857,3.142857,6.0,6.571429,2.428571,2.571429,1.0,31.818182
2.1.古巴,古巴 新增UV,1.166667,1.0,1.5,1.6,1.5,1.0,0.166667,16.666667
2.1.吉尔吉斯斯坦,吉尔吉斯斯坦 新增UV,2.666667,1.2,2.666667,2.142857,2.428571,1.5,1.466667,122.222222
2.1.吉布提,吉布提 新增UV,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
2.1.哈萨克斯坦,哈萨克斯坦 新增UV,7.714286,6.714286,8.428571,6.857143,9.0,7.571429,1.0,14.893617
2.1.哥伦比亚,哥伦比亚 新增UV,14.0,13.428571,13.0,13.142857,14.857143,18.285714,0.571429,4.255319
2.1.哥斯达黎加,哥斯达黎加 新增UV,4.0,3.25,1.25,1.857143,1.833333,1.285714,0.75,23.076923
2.1.喀麦隆,喀麦隆 新增UV,1.25,1.666667,1.666667,1.25,1.0,2.0,-0.416667,-25.0
2.1.图瓦卢,图瓦卢 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.土库曼斯坦,土库曼斯坦 新增UV,0.0,0.0,2.0,2.0,1.0,0.0,0.0,
2.1.土耳其,土耳其 新增UV,1290.857143,1466.285714,2095.714286,2106.857143,1655.714286,1199.571429,-175.428571,-11.964147
2.1.圣卢西亚,圣卢西亚 新增UV,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
2.1.圣基茨和尼维斯,圣基茨和尼维斯 新增UV,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
2.1.圣多美和普林西比,圣多美和普林西比 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯 新增UV,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
2.1.圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.圣马力诺,圣马力诺 新增UV,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2.1.圭亚那,圭亚那 新增UV,1.0,1.5,2.0,1.2,1.0,1.5,-0.5,-33.333333
2.1.坦桑尼亚,坦桑尼亚 新增UV,3.5,1.6,1.666667,2.0,1.0,1.25,1.9,118.75
2.1.埃及,埃及 新增UV,7.0,7.571429,6.571429,8.285714,11.571429,5.714286,-0.571429,-7.54717
2.1.埃塞俄比亚,埃塞俄比亚 新增UV,1.25,1.25,1.6,1.666667,2.333333,1.4,0.0,0.0
2.1.基里巴斯,基里巴斯 新增UV,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2.1.塔吉克斯坦,塔吉克斯坦 新增UV,1.0,1.5,1.0,1.75,1.25,1.5,-0.5,-33.333333
2.1.塞内加尔,塞内加尔 新增UV,1.0,1.0,1.666667,1.714286,2.0,1.5,0.0,0.0
2.1.塞尔维亚,塞尔维亚 新增UV,3.571429,3.714286,4.0,4.333333,3.0,5.166667,-0.142857,-3.846154
2.1.塞拉利昂,塞拉利昂 新增UV,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,-100.0
2.1.塞浦路斯,塞浦路斯 新增UV,2.0,1.75,1.5,2.4,2.166667,2.5,0.25,14.285714
2.1.塞舌尔,塞舌尔 新增UV,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2.1.墨西哥,墨西哥 新增UV,882.428571,1076.428571,985.714286,798.142857,520.714286,401.285714,-194.0,-18.022561
2.1.多哥,多哥 新增UV,1.0,1.5,2.0,1.333333,1.0,1.5,-0.5,-33.333333
2.1.多米尼克,多米尼克 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.多米尼加,多米尼加 新增UV,3.571429,2.333333,2.0,2.833333,2.285714,2.571429,1.238095,53.061224
2.1.奥兰群岛,奥兰群岛 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.奥地利,奥地利 新增UV,3.0,3.428571,3.428571,4.0,4.857143,5.428571,-0.428571,-12.5
2.1.委内瑞拉,委内瑞拉 新增UV,6.142857,5.857143,6.857143,6.714286,6.142857,8.714286,0.285714,4.878049
2.1.孟加拉,孟加拉 新增UV,18.428571,21.428571,18.0,26.714286,30.285714,25.428571,-3.0,-14.0
2.1.安哥拉,安哥拉 新增UV,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2.1.安圭拉,安圭拉 新增UV,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.1.安提瓜和巴布达,安提瓜和巴布达 新增UV,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2.1.安道尔,安道尔 新增UV,1.0,0.0,1.0,1.0,1.0,0.0,1.0,
2.1.密克罗尼西亚联邦,密克罗尼西亚联邦 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.尼加拉瓜,尼加拉瓜 新增UV,1.666667,1.5,1.142857,1.75,1.4,1.333333,0.166667,11.111111
2.1.尼日利亚,尼日利亚 新增UV,27.857143,23.428571,20.571429,24.714286,17.857143,21.428571,4.428571,18.902439
2.1.尼日尔,尼日尔 新增UV,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2.1.尼泊尔,尼泊尔 新增UV,2.0,2.166667,2.8,2.6,3.285714,4.142857,-0.166667,-7.692308
2.1.巴勒斯坦,巴勒斯坦 新增UV,1.5,1.25,1.666667,1.6,1.5,1.0,0.25,20.0
2.1.巴哈马,巴哈马 新增UV,2.0,1.5,1.333333,1.0,1.25,2.0,0.5,33.333333
2.1.巴基斯坦,巴基斯坦 新增UV,7.0,7.714286,5.285714,7.285714,11.0,10.714286,-0.714286,-9.259259
2.1.巴巴多斯,巴巴多斯 新增UV,1.0,1.0,0.0,1.5,1.0,1.0,0.0,0.0
2.1.巴布亚新几内亚,巴布亚新几内亚 新增UV,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,-100.0
2.1.巴拉圭,巴拉圭 新增UV,2.5,2.571429,2.0,2.142857,1.8,2.428571,-0.071429,-2.777778
2.1.巴拿马,巴拿马 新增UV,2.142857,2.25,2.0,2.0,2.0,1.8,-0.107143,-4.761905
2.1.巴林,巴林 新增UV,2.0,1.0,1.0,0.0,1.333333,1.0,1.0,100.0
2.1.巴西,巴西 新增UV,8663.571429,9044.857143,8907.571429,9484.428571,9784.428571,10793.142857,-381.285714,-4.215497
2.1.布基纳法索,布基纳法索 新增UV,1.0,1.75,1.2,1.0,1.0,1.0,-0.75,-42.857143
2.1.布隆迪,布隆迪 新增UV,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,-100.0
2.1.希腊,希腊 新增UV,8.571429,9.714286,9.571429,9.285714,6.285714,6.571429,-1.142857,-11.764706
2.1.帕劳,帕劳 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.库克群岛,库克群岛 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.库拉索,库拉索 新增UV,1.0,1.5,0.0,1.0,1.0,0.0,-0.5,-33.333333
2.1.开曼群岛,开曼群岛 新增UV,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.1.德国,德国 新增UV,294.571429,295.428571,273.857143,269.571429,214.857143,179.285714,-0.857143,-0.290135
2.1.意大利,意大利 新增UV,17.428571,12.714286,13.428571,16.571429,15.571429,12.428571,4.714286,37.078652
2.1.所罗门群岛,所罗门群岛 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.拉脱维亚,拉脱维亚 新增UV,3.857143,2.5,3.0,3.285714,3.285714,2.333333,1.357143,54.285714
2.1.挪威,挪威 新增UV,3.0,1.833333,2.0,2.428571,2.571429,3.428571,1.166667,63.636364
2.1.捷克,捷克 新增UV,3.571429,2.333333,5.142857,3.428571,2.714286,3.166667,1.238095,53.061224
2.1.摩尔多瓦,摩尔多瓦 新增UV,2.6,1.5,1.428571,3.0,1.666667,2.714286,1.1,73.333333
2.1.摩洛哥,摩洛哥 新增UV,2.0,4.5,2.166667,2.6,2.0,3.142857,-2.5,-55.555556
2.1.摩纳哥,摩纳哥 新增UV,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2.1.文莱,文莱 新增UV,1.0,1.0,1.5,1.0,1.0,1.0,0.0,0.0
2.1.斐济,斐济 新增UV,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2.1.斯威士兰,斯威士兰 新增UV,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2.1.斯洛伐克,斯洛伐克 新增UV,3.0,1.5,2.0,1.833333,1.75,1.6,1.5,100.0
2.1.斯洛文尼亚,斯洛文尼亚 新增UV,1.0,1.333333,3.0,1.0,1.0,1.0,-0.333333,-25.0
2.1.斯里兰卡,斯里兰卡 新增UV,1.0,1.0,1.666667,1.333333,2.0,1.714286,0.0,0.0
2.1.新加坡,新加坡 新增UV,2.857143,2.857143,2.333333,3.142857,3.333333,3.0,0.0,0.0
2.1.新喀里多尼亚,新喀里多尼亚 新增UV,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2.1.新西兰,新西兰 新增UV,1.75,2.0,1.25,1.285714,1.666667,2.142857,-0.25,-12.5
2.1.日本,日本 新增UV,17.857143,9.142857,3.285714,3.285714,4.142857,4.0,8.714286,95.3125
2.1.智利,智利 新增UV,9.714286,7.0,5.0,4.714286,8.0,8.714286,2.714286,38.77551
2.1.柬埔寨,柬埔寨 新增UV,1.0,1.333333,1.666667,1.0,1.0,0.0,-0.333333,-25.0
2.1.根西岛,根西岛 新增UV,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,-100.0
2.1.格林纳达,格林纳达 新增UV,1.0,0.0,1.0,0.0,0.0,0.0,1.0,
2.1.格陵兰,格陵兰 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.格鲁吉亚,格鲁吉亚 新增UV,2.285714,2.285714,3.285714,3.285714,2.166667,2.428571,0.0,0.0
2.1.比利时,比利时 新增UV,3.5,3.142857,3.166667,2.666667,3.571429,3.142857,0.357143,11.363636
2.1.毛里塔尼亚,毛里塔尼亚 新增UV,1.0,0.0,1.0,1.0,1.0,1.0,1.0,
2.1.毛里求斯,毛里求斯 新增UV,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-100.0
2.1.汤加,汤加 新增UV,1.0,0.0,1.0,0.0,0.0,0.0,1.0,
2.1.沙特阿拉伯,沙特阿拉伯 新增UV,3.333333,2.714286,3.142857,4.285714,6.333333,4.714286,0.619048,22.807018
2.1.法国,法国 新增UV,47.857143,58.571429,62.428571,66.571429,48.857143,36.857143,-10.714286,-18.292683
2.1.法属圣马丁,法属圣马丁 新增UV,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
2.1.法属圭亚那,法属圭亚那 新增UV,0.0,1.0,1.0,1.333333,1.0,1.0,-1.0,-100.0
2.1.法属波利尼西亚,法属波利尼西亚 新增UV,1.0,0.0,0.0,1.0,0.0,0.0,1.0,
2.1.法罗群岛,法罗群岛 新增UV,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
2.1.波兰,波兰 新增UV,9.857143,6.571429,8.142857,9.857143,9.714286,8.285714,3.285714,50.0
2.1.波多黎各,波多黎各 新增UV,2.571429,2.857143,2.166667,3.142857,2.428571,3.75,-0.285714,-10.0
2.1.波黑,波黑 新增UV,1.5,1.5,1.333333,1.333333,1.5,2.0,0.0,0.0
2.1.泰国,泰国 新增UV,2.166667,1.5,1.428571,1.833333,2.2,3.142857,0.666667,44.444444
2.1.泽西岛,泽西岛 新增UV,1.0,0.0,0.0,0.0,1.0,0.0,1.0,
2.1.津巴布韦,津巴布韦 新增UV,2.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0
2.1.洪都拉斯,洪都拉斯 新增UV,1.833333,1.6,2.2,1.25,2.0,2.166667,0.233333,14.583333
2.1.海地,海地 新增UV,2.0,2.2,1.0,1.25,1.0,1.333333,-0.2,-9.090909
2.1.澳大利亚,澳大利亚 新增UV,165.0,170.857143,277.857143,335.714286,80.142857,76.714286,-5.857143,-3.428094
2.1.爱尔兰,爱尔兰 新增UV,3.285714,4.857143,3.0,3.666667,3.666667,3.428571,-1.571429,-32.352941
2.1.爱沙尼亚,爱沙尼亚 新增UV,2.6,2.0,1.4,1.833333,1.6,1.833333,0.6,30.0
2.1.牙买加,牙买加 新增UV,2.0,1.25,1.333333,1.333333,1.6,1.0,0.75,60.0
2.1.特克斯和凯科斯群岛,特克斯和凯科斯群岛 新增UV,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2.1.特立尼达和多巴哥,特立尼达和多巴哥 新增UV,1.75,1.0,1.0,2.0,1.5,1.0,0.75,75.0
2.1.玻利维亚,玻利维亚 新增UV,2.714286,2.428571,3.428571,4.333333,3.4,3.0,0.285714,11.764706
2.1.瑞典,瑞典 新增UV,15.714286,15.0,5.142857,4.285714,4.285714,3.166667,0.714286,4.761905
2.1.瑞士,瑞士 新增UV,5.571429,5.428571,4.285714,4.857143,3.428571,5.714286,0.142857,2.631579
2.1.瓜德罗普,瓜德罗普 新增UV,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
2.1.瓦利斯和富图纳群岛,瓦利斯和富图纳群岛 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.瓦努阿图,瓦努阿图 新增UV,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
2.1.留尼汪岛,留尼汪岛 新增UV,0.0,1.0,1.5,1.0,2.0,0.0,-1.0,-100.0
2.1.白俄罗斯,白俄罗斯 新增UV,14.285714,12.714286,16.857143,13.571429,16.857143,18.571429,1.571429,12.359551
2.1.百慕大,百慕大 新增UV,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-100.0
2.1.直布罗陀,直布罗陀 新增UV,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2.1.福克兰群岛,福克兰群岛 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.科威特,科威特 新增UV,1.0,1.6,2.0,1.75,1.25,1.75,-0.6,-37.5
2.1.科摩罗,科摩罗 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.科特迪瓦,科特迪瓦 新增UV,2.0,1.4,1.333333,1.0,1.333333,1.0,0.6,42.857143
2.1.科索沃,科索沃 新增UV,1.5,1.0,0.0,2.0,1.0,1.0,0.5,50.0
2.1.秘鲁,秘鲁 新增UV,9.571429,10.142857,10.0,8.428571,9.857143,12.142857,-0.571429,-5.633803
2.1.突尼斯,突尼斯 新增UV,1.666667,2.0,2.166667,2.5,2.25,1.0,-0.333333,-16.666667
2.1.立陶宛,立陶宛 新增UV,2.285714,1.333333,1.571429,1.5,1.833333,1.4,0.952381,71.428571
2.1.索马里,索马里 新增UV,1.0,1.333333,1.6,1.5,1.333333,1.5,-0.333333,-25.0
2.1.约旦,约旦 新增UV,1.833333,2.75,1.857143,2.142857,3.0,3.285714,-0.916667,-33.333333
2.1.纳米比亚,纳米比亚 新增UV,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2.1.缅甸,缅甸 新增UV,1.333333,1.6,2.285714,4.857143,2.0,1.4,-0.266667,-16.666667
2.1.罗马尼亚,罗马尼亚 新增UV,2.666667,4.714286,4.6,2.857143,3.142857,4.428571,-2.047619,-43.434343
2.1.美国,美国 新增UV,2607.428571,3067.285714,3266.571429,4213.142857,4276.857143,2819.428571,-459.857143,-14.992315
2.1.美属维尔京群岛,美属维尔京群岛 新增UV,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,-100.0
2.1.老挝,老挝 新增UV,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,-100.0
2.1.肯尼亚,肯尼亚 新增UV,1.6,1.0,2.333333,2.714286,1.8,3.4,0.6,60.0
2.1.芬兰,芬兰 新增UV,6.714286,6.428571,4.714286,3.714286,5.571429,3.666667,0.285714,4.444444
2.1.苏丹,苏丹 新增UV,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2.1.苏里南,苏里南 新增UV,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2.1.英国,英国 新增UV,887.428571,764.0,467.285714,532.428571,517.428571,281.428571,123.428571,16.155572
2.1.英属维尔京群岛,英属维尔京群岛 新增UV,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
2.1.荷兰,荷兰 新增UV,20.571429,23.285714,18.571429,17.0,16.142857,15.142857,-2.714286,-11.656442
2.1.荷兰加勒比,荷兰加勒比 新增UV,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2.1.荷属圣马丁,荷属圣马丁 新增UV,1.0,0.0,1.0,1.0,1.0,0.0,1.0,
2.1.莫桑比克,莫桑比克 新增UV,1.0,1.0,2.0,1.0,1.0,1.333333,0.0,0.0
2.1.莱索托,莱索托 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.菲律宾,菲律宾 新增UV,6.428571,8.571429,8.285714,8.0,9.428571,13.0,-2.142857,-25.0
2.1.萨尔瓦多,萨尔瓦多 新增UV,2.166667,2.5,1.666667,1.285714,2.2,3.166667,-0.333333,-13.333333
2.1.萨摩亚,萨摩亚 新增UV,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.1.葡萄牙,葡萄牙 新增UV,11.714286,9.571429,8.857143,10.142857,8.142857,7.428571,2.142857,22.38806
2.1.蒙古,蒙古 新增UV,0.0,1.0,1.0,1.0,1.0,2.0,-1.0,-100.0
2.1.西班牙,西班牙 新增UV,120.428571,143.714286,124.857143,122.285714,101.285714,84.428571,-23.285714,-16.202783
2.1.贝宁,贝宁 新增UV,1.0,1.5,1.5,1.0,1.0,0.0,-0.5,-33.333333
2.1.赞比亚,赞比亚 新增UV,2.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0
2.1.赤道几内亚,赤道几内亚 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.越南,越南 新增UV,2.5,1.75,1.666667,2.142857,2.428571,3.571429,0.75,42.857143
2.1.阿塞拜疆,阿塞拜疆 新增UV,2.333333,2.75,4.0,3.0,2.0,2.166667,-0.416667,-15.151515
2.1.阿富汗,阿富汗 新增UV,1.0,1.333333,1.166667,2.0,1.285714,1.666667,-0.333333,-25.0
2.1.阿尔及利亚,阿尔及利亚 新增UV,3.8,2.8,2.142857,2.2,3.428571,2.25,1.0,35.714286
2.1.阿尔巴尼亚,阿尔巴尼亚 新增UV,2.833333,2.142857,2.0,4.0,2.142857,1.833333,0.690476,32.222222
2.1.阿曼,阿曼 新增UV,1.666667,1.0,1.333333,1.0,1.0,1.666667,0.666667,66.666667
2.1.阿根廷,阿根廷 新增UV,12.285714,11.571429,10.714286,11.857143,11.857143,13.857143,0.714286,6.17284
2.1.阿联酋,阿联酋 新增UV,3.571429,4.714286,4.571429,5.428571,5.571429,3.0,-1.142857,-24.242424
2.1.阿鲁巴,阿鲁巴 新增UV,1.0,1.0,2.333333,1.5,1.0,1.0,0.0,0.0
2.1.韩国,韩国 新增UV,1.25,1.833333,1.4,2.8,1.857143,1.857143,-0.583333,-31.818182
2.1.马尔代夫,马尔代夫 新增UV,0.0,1.5,2.0,1.0,1.0,1.0,-1.5,-100.0
2.1.马恩岛,马恩岛 新增UV,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,-100.0
2.1.马拉维,马拉维 新增UV,0.0,1.5,1.0,1.0,1.0,0.0,-1.5,-100.0
2.1.马提尼克岛,马提尼克岛 新增UV,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.1.马来西亚,马来西亚 新增UV,2.2,2.428571,1.857143,2.4,3.285714,3.714286,-0.228571,-9.411765
2.1.马约特,马约特 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.马绍尔群岛,马绍尔群岛 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.马耳他,马耳他 新增UV,1.5,1.0,1.25,2.2,1.0,2.0,0.5,50.0
2.1.马达加斯加,马达加斯加 新增UV,1.0,1.0,1.0,2.0,1.5,0.0,0.0,0.0
2.1.马里,马里 新增UV,1.666667,1.0,2.8,1.5,0.0,1.0,0.666667,66.666667
2.1.黎巴嫩,黎巴嫩 新增UV,1.333333,1.0,1.6,2.166667,2.0,3.2,0.333333,33.333333
2.1.黑山,黑山 新增UV,1.333333,1.0,1.0,1.666667,1.2,1.25,0.333333,33.333333
2.2,自然 新增UV,25994.0,25109.857143,26925.142857,26974.0,29060.285714,25544.0,884.142857,3.521099
2.2.unknow,unknow 新增UV,1.8,1.666667,5.285714,2.8,3.2,2.0,0.133333,8.0
2.2.不丹,不丹 新增UV,1.0,1.5,1.0,1.0,1.0,1.0,-0.5,-33.333333
2.2.东帝汶,东帝汶 新增UV,0.0,1.0,1.5,1.0,1.0,1.0,-1.0,-100.0
2.2.中国,中国 新增UV,65.857143,67.857143,60.142857,57.571429,55.428571,52.714286,-2.0,-2.947368
2.2.中国台湾,中国台湾 新增UV,12.857143,9.285714,10.714286,9.428571,9.571429,12.571429,3.571429,38.461538
2.2.中国澳门,中国澳门 新增UV,1.5,1.0,1.0,1.2,2.0,1.6,0.5,50.0
2.2.中国香港,中国香港 新增UV,104.142857,56.714286,57.142857,57.571429,42.0,42.571429,47.428571,83.627204
2.2.中非,中非 新增UV,1.5,1.6,1.0,1.5,2.0,1.333333,-0.1,-6.25
2.2.丹麦,丹麦 新增UV,42.142857,38.285714,41.285714,49.428571,41.714286,32.142857,3.857143,10.074627
2.2.乌克兰,乌克兰 新增UV,609.428571,316.285714,433.428571,331.857143,762.428571,783.428571,293.142857,92.682927
2.2.乌兹别克斯坦,乌兹别克斯坦 新增UV,32.857143,32.0,36.714286,26.428571,59.285714,33.0,0.857143,2.678571
2.2.乌干达,乌干达 新增UV,13.571429,11.142857,11.714286,12.285714,13.142857,19.285714,2.428571,21.794872
2.2.乌拉圭,乌拉圭 新增UV,7.428571,12.142857,13.0,8.571429,9.142857,9.285714,-4.714286,-38.823529
2.2.乍得,乍得 新增UV,1.5,1.5,2.8,2.714286,2.833333,3.571429,0.0,0.0
2.2.也门,也门 新增UV,4.428571,4.714286,4.0,4.142857,6.857143,9.571429,-0.285714,-6.060606
2.2.亚美尼亚,亚美尼亚 新增UV,72.0,208.857143,49.857143,38.714286,35.571429,31.0,-136.857143,-65.526676
2.2.以色列,以色列 新增UV,80.571429,92.142857,102.0,114.428571,120.428571,89.857143,-11.571429,-12.55814
2.2.伊拉克,伊拉克 新增UV,81.428571,77.0,75.428571,81.571429,120.285714,114.428571,4.428571,5.751391
2.2.伊朗,伊朗 新增UV,695.571429,616.285714,510.714286,566.571429,543.714286,24.142857,79.285714,12.86509
2.2.伯利兹,伯利兹 新增UV,3.142857,2.285714,2.571429,2.571429,3.142857,2.857143,0.857143,37.5
2.2.佛得角,佛得角 新增UV,2.333333,2.142857,3.166667,1.666667,2.142857,3.166667,0.190476,8.888889
2.2.俄罗斯,俄罗斯 新增UV,1972.571429,2006.857143,2246.428571,1827.857143,2048.142857,1588.428571,-34.285714,-1.708428
2.2.保加利亚,保加利亚 新增UV,59.714286,58.142857,56.571429,70.428571,74.428571,58.285714,1.571429,2.702703
2.2.克罗地亚,克罗地亚 新增UV,64.428571,49.571429,53.714286,59.571429,51.142857,46.571429,14.857143,29.971182
2.2.关岛,关岛 新增UV,2.0,2.0,1.5,2.428571,1.833333,2.5,0.0,0.0
2.2.冈比亚,冈比亚 新增UV,21.428571,19.714286,24.0,46.428571,58.428571,28.0,1.714286,8.695652
2.2.冰岛,冰岛 新增UV,3.571429,4.285714,3.857143,7.571429,3.857143,2.857143,-0.714286,-16.666667
2.2.几内亚,几内亚 新增UV,10.857143,13.0,21.714286,10.0,14.571429,8.285714,-2.142857,-16.483516
2.2.几内亚比绍,几内亚比绍 新增UV,2.166667,1.428571,1.0,2.0,1.2,1.0,0.738095,51.666667
2.2.列支敦士登,列支敦士登 新增UV,0.0,1.0,1.0,1.0,1.25,1.25,-1.0,-100.0
2.2.刚果共和国,刚果共和国 新增UV,5.285714,3.571429,11.857143,5.428571,7.571429,7.142857,1.714286,48.0
2.2.刚果民主共和国,刚果民主共和国 新增UV,12.857143,12.714286,18.857143,15.857143,19.714286,20.571429,0.142857,1.123596
2.2.利比亚,利比亚 新增UV,9.714286,8.142857,8.428571,11.571429,12.571429,12.428571,1.571429,19.298246
2.2.利比里亚,利比里亚 新增UV,29.714286,29.142857,33.0,33.142857,34.714286,29.285714,0.571429,1.960784
2.2.加拿大,加拿大 新增UV,465.0,450.857143,381.571429,456.571429,471.285714,423.428571,14.142857,3.136882
2.2.加纳,加纳 新增UV,196.142857,182.285714,209.714286,163.285714,196.571429,242.571429,13.857143,7.601881
2.2.加蓬,加蓬 新增UV,1.6,1.5,1.666667,1.333333,1.0,1.333333,0.1,6.666667
2.2.匈牙利,匈牙利 新增UV,44.428571,37.571429,48.0,57.571429,43.857143,38.285714,6.857143,18.250951
2.2.北马其顿,北马其顿 新增UV,29.142857,29.428571,29.0,38.142857,31.428571,24.857143,-0.285714,-0.970874
2.2.北马里亚纳群岛,北马里亚纳群岛 新增UV,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-100.0
2.2.南苏丹,南苏丹 新增UV,33.142857,34.428571,33.714286,29.285714,32.285714,32.857143,-1.285714,-3.73444
2.2.南非,南非 新增UV,84.428571,94.0,83.571429,105.285714,96.571429,96.714286,-9.571429,-10.182371
2.2.博茨瓦纳,博茨瓦纳 新增UV,2.333333,1.714286,2.5,2.833333,3.0,4.2,0.619048,36.111111
2.2.卡塔尔,卡塔尔 新增UV,12.0,11.428571,12.571429,15.285714,16.857143,13.0,0.571429,5.0
2.2.卢旺达,卢旺达 新增UV,5.0,6.0,7.714286,4.571429,6.285714,6.142857,-1.0,-16.666667
2.2.卢森堡,卢森堡 新增UV,4.285714,5.571429,6.285714,6.428571,5.857143,4.833333,-1.285714,-23.076923
2.2.印度,印度 新增UV,77.285714,70.857143,80.428571,94.714286,106.428571,111.428571,6.428571,9.072581
2.2.印度尼西亚,印度尼西亚 新增UV,111.571429,119.857143,118.0,166.571429,130.142857,122.142857,-8.285714,-6.912992
2.2.危地马拉,危地马拉 新增UV,21.571429,18.428571,21.0,18.428571,19.428571,20.0,3.142857,17.054264
2.2.厄瓜多尔,厄瓜多尔 新增UV,49.285714,46.142857,45.571429,48.285714,51.285714,50.428571,3.142857,6.811146
2.2.叙利亚,叙利亚 新增UV,22.428571,21.285714,18.285714,20.428571,29.142857,21.0,1.142857,5.369128
2.2.古巴,古巴 新增UV,2.142857,3.25,2.5,2.714286,4.285714,3.0,-1.107143,-34.065934
2.2.吉尔吉斯斯坦,吉尔吉斯斯坦 新增UV,43.714286,30.714286,71.571429,28.857143,139.857143,57.0,13.0,42.325581
