层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,7周前,wow,wow%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
1.1.叙利亚,叙利亚 新增次留,0.139535,0.138889,0.121951,0.137931,0.227273,0.166667,0.152174,0.117647,0.000646,0.465116,8.21e-08,0.000529,5.8e-05
1.1.古巴,古巴 新增次留,0.0,0.0,0.5,0.142857,0.0,0.166667,0.5,0.0,0.0,,0.0,0.0,0.0
1.1.台湾,台湾 新增次留,0.25,0.333333,0.25,0.5,0.0,0.0,0.5,0.0,-0.083333,-25.0,-3.0904e-06,-0.01992,-0.002183
1.1.吉尔吉斯斯坦,吉尔吉斯斯坦 新增次留,0.0,0.0,0.166667,0.1875,0.166667,0.125,0.133333,0.117647,0.0,,0.0,0.0,0.0
1.1.吉布提,吉布提 新增次留,,,,,,,0.0,0.0,,,,,
1.1.哈萨克斯坦,哈萨克斯坦 新增次留,0.098361,0.136364,0.117647,0.166667,0.106383,0.050847,0.145833,0.095238,-0.038003,-27.868852,-8.8587e-06,-0.057101,-0.006257
1.1.哥伦比亚,哥伦比亚 新增次留,0.10989,0.120879,0.12037,0.132653,0.085106,0.065934,0.097826,0.028846,-0.010989,-9.090909,-3.5319e-06,-0.022766,-0.002495
1.1.哥斯达黎加,哥斯达黎加 新增次留,0.066667,0.333333,0.0,0.1,0.0,0.2,0.384615,0.0,-0.266667,-80.0,-1.31857e-05,-0.084992,-0.009313
1.1.喀麦隆,喀麦隆 新增次留,0.181818,0.5,0.2,0.4,0.2,0.4,0.0,1.0,-0.318182,-63.636364,-7.8665e-06,-0.050706,-0.005556
1.1.图瓦卢,图瓦卢 新增次留,,,,,,,,,,,,,
1.1.土库曼斯坦,土库曼斯坦 新增次留,0.333333,,,,,0.0,0.0,0.5,,,,,
1.1.土耳其,土耳其 新增次留,0.113983,0.101487,0.099112,0.097278,0.079014,0.08105,0.090114,0.09629,0.012496,12.312489,0.0004718411,3.041389,0.333272
1.1.圣卢西亚,圣卢西亚 新增次留,,,1.0,,,,0.0,,,,,,
1.1.圣基茨和尼维斯,圣基茨和尼维斯 新增次留,,,,,,,1.0,,,,,,
1.1.圣多美和普林西比,圣多美和普林西比 新增次留,,0.0,,,,,,,,,,,
1.1.圣巴泰勒米岛,圣巴泰勒米岛 新增次留,,,,,,,,,,,,,
1.1.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯 新增次留,,1.0,,0.0,,,,,,,,,
1.1.圣马力诺,圣马力诺 新增次留,,,,,,,,0.0,,,,,
1.1.圭亚那,圭亚那 新增次留,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1.1.坦桑尼亚,坦桑尼亚 新增次留,0.181818,0.0,0.25,0.285714,0.25,0.2,0.3,0.0,0.181818,,8.9902e-06,0.057949,0.00635
1.1.埃及,埃及 新增次留,0.121212,0.292683,0.076923,0.163265,0.226415,0.23913,0.103448,0.234568,-0.171471,-58.585859,-2.48302e-05,-0.160051,-0.017538
1.1.埃塞俄比亚,埃塞俄比亚 新增次留,0.0,0.25,0.0,0.0,0.4,0.0,0.3,0.0,-0.25,-100.0,-8.2411e-06,-0.05312,-0.005821
1.1.基里巴斯,基里巴斯 新增次留,,,,,,,,0.0,,,,,
1.1.塔吉克斯坦,塔吉克斯坦 新增次留,0.0,0.25,0.0,0.0,0.666667,0.0,0.0,0.0,-0.25,-100.0,-6.1808e-06,-0.03984,-0.004366
1.1.塞内加尔,塞内加尔 新增次留,0.25,0.0,1.0,0.0,0.0,0.2,0.416667,0.25,0.25,,6.1808e-06,0.03984,0.004366
1.1.塞尔维亚,塞尔维亚 新增次留,0.137931,0.055556,0.055556,0.2,0.038462,0.035714,0.192308,0.066667,0.082375,148.275862,5.2369e-06,0.033756,0.003699
1.1.塞拉利昂,塞拉利昂 新增次留,0.0,0.25,,,0.0,,0.0,0.5,-0.25,-100.0,-8.2411e-06,-0.05312,-0.005821
1.1.塞浦路斯,塞浦路斯 新增次留,0.0,0.166667,0.2,0.071429,0.285714,0.222222,0.416667,0.153846,-0.166667,-100.0,-7.0638e-06,-0.045532,-0.004989
1.1.塞舌尔,塞舌尔 新增次留,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0
1.1.墨西哥,墨西哥 新增次留,0.118529,0.086728,0.068845,0.073175,0.066224,0.076812,0.084303,0.054595,0.031801,36.667419,0.0013701605,8.831768,0.967776
1.1.多哥,多哥 新增次留,0.166667,,0.25,0.0,0.333333,0.0,0.0,0.333333,,,,,
1.1.多米尼克,多米尼克 新增次留,,,0.0,,,,,,,,,,
1.1.多米尼加,多米尼加 新增次留,0.142857,0.25,0.15,0.28,0.071429,0.071429,0.176471,0.1875,-0.107143,-42.857143,-1.05957e-05,-0.068297,-0.007484
1.1.奥兰群岛,奥兰群岛 新增次留,,,,,,,,,,,,,
1.1.奥地利,奥地利 新增次留,0.217391,0.166667,0.2,0.047619,0.083333,0.166667,0.071429,0.147059,0.050725,30.434783,5.3745e-06,0.034643,0.003796
1.1.委内瑞拉,委内瑞拉 新增次留,0.145161,0.0,0.08,0.093023,0.121951,0.125,0.042553,0.093023,0.145161,,2.05077e-05,0.132188,0.014485
1.1.孟加拉,孟加拉 新增次留,0.222222,0.176471,0.150794,0.170543,0.18,0.150794,0.139037,0.20283,0.045752,25.925926,1.92289e-05,0.123945,0.013582
1.1.安哥拉,安哥拉 新增次留,0.0,0.0,0.0,0.0,0.0,,0.333333,0.333333,0.0,,0.0,0.0,0.0
1.1.安圭拉,安圭拉 新增次留,1.0,,,0.0,0.0,,0.0,,,,,,
1.1.安提瓜和巴布达,安提瓜和巴布达 新增次留,,0.0,,0.0,1.0,0.0,,0.0,,,,,
1.1.安道尔,安道尔 新增次留,0.5,0.0,0.0,0.0,,0.5,1.0,0.0,0.5,,1.23616e-05,0.07968,0.008731
1.1.密克罗尼西亚联邦,密克罗尼西亚联邦 新增次留,,,,,,,,,,,,,
1.1.尼加拉瓜,尼加拉瓜 新增次留,0.25,0.0,0.0,0.2,0.333333,0.25,0.142857,0.0,0.25,,7.2109e-06,0.04648,0.005093
1.1.尼日利亚,尼日利亚 新增次留,0.246753,0.234177,0.162651,0.235897,0.268293,0.229167,0.242775,0.296,0.012576,5.370305,7.0179e-06,0.045236,0.004957
1.1.尼日尔,尼日尔 新增次留,,,,1.0,0.0,0.0,,0.0,,,,,
1.1.尼泊尔,尼泊尔 新增次留,0.230769,0.181818,0.285714,0.166667,0.153846,0.142857,0.230769,0.130435,0.048951,26.923077,2.2187e-06,0.014302,0.001567
1.1.巴勒斯坦,巴勒斯坦 新增次留,0.5,0.111111,0.25,0.166667,0.4,0.1,0.25,0.0,0.388889,350.0,2.16328e-05,0.13944,0.01528
1.1.巴哈马,巴哈马 新增次留,0.181818,0.0,0.111111,0.125,0.833333,0.75,0.0,0.0,0.181818,,4.4951e-06,0.028975,0.003175
1.1.巴基斯坦,巴基斯坦 新增次留,0.179487,0.192308,0.162791,0.122449,0.148148,0.189189,0.176471,0.194805,-0.012821,-6.666667,-2.3547e-06,-0.015178,-0.001663
1.1.巴巴多斯,巴巴多斯 新增次留,0.25,0.0,0.5,1.0,0.5,,0.333333,0.0,0.25,,1.23616e-05,0.07968,0.008731
1.1.巴布亚新几内亚,巴布亚新几内亚 新增次留,,,0.0,,0.0,0.0,,,,,,,
1.1.巴拉圭,巴拉圭 新增次留,0.142857,0.142857,0.086957,0.0,0.055556,0.25,0.066667,0.111111,-0.0,-0.0,0.0,0.0,0.0
1.1.巴拿马,巴拿马 新增次留,0.111111,0.090909,0.0,0.133333,0.222222,0.1,0.2,0.0,0.020202,22.222222,1.3735e-06,0.008853,0.00097
1.1.巴林,巴林 新增次留,0.0,0.0,0.0,0.0,0.0,1.0,,0.25,0.0,,0.0,0.0,0.0
1.1.巴西,巴西 新增次留,0.129323,0.0956,0.093253,0.108418,0.102442,0.103379,0.082692,0.085734,0.033724,35.276162,0.0044091749,28.420619,3.114301
1.1.布基纳法索,布基纳法索 新增次留,0.0,0.4,0.333333,0.0,0.571429,0.166667,0.0,0.0,-0.4,-100.0,-1.23616e-05,-0.07968,-0.008731
1.1.布隆迪,布隆迪 新增次留,0.0,1.0,0.0,,0.0,0.5,,0.0,-1.0,-100.0,-2.47232e-05,-0.159361,-0.017463
1.1.希腊,希腊 新增次留,0.188406,0.273973,0.166667,0.266667,0.25,0.149254,0.292308,0.204545,-0.085567,-31.231884,-2.20615e-05,-0.142204,-0.015583
1.1.帕劳,帕劳 新增次留,,,,,,,,,,,,,
1.1.库克群岛,库克群岛 新增次留,,,,,,,,,,,,,
1.1.库拉索,库拉索 新增次留,0.0,,,0.0,0.0,,0.0,0.0,,,,,
1.1.开曼群岛,开曼群岛 新增次留,0.25,0.0,0.0,1.0,0.0,,,0.0,0.25,,6.1808e-06,0.03984,0.004366
1.1.德国,德国 新增次留,0.125436,0.132895,0.130945,0.131911,0.132012,0.125196,0.121887,0.144947,-0.00746,-5.613333,-5.21354e-05,-0.336054,-0.036824
1.1.意大利,意大利 新增次留,0.135593,0.22449,0.107692,0.147541,0.213483,0.138298,0.241379,0.100917,-0.088897,-39.599384,-3.07694e-05,-0.198333,-0.021733
1.1.所罗门群岛,所罗门群岛 新增次留,,,,,,,,,,,,,
1.1.拉脱维亚,拉脱维亚 新增次留,0.113636,0.212121,0.3,0.111111,0.133333,0.095238,0.0,0.130435,-0.098485,-46.428571,-1.14786e-05,-0.073989,-0.008108
1.1.挪威,挪威 新增次留,0.071429,0.0,0.076923,0.238095,0.090909,0.5,0.176471,0.277778,0.071429,,5.651e-06,0.036425,0.003991
1.1.捷克,捷克 新增次留,0.0625,0.166667,0.136364,0.12,0.071429,0.055556,0.083333,0.0,-0.104167,-62.5,-6.1808e-06,-0.03984,-0.004366
1.1.摩尔多瓦,摩尔多瓦 新增次留,0.066667,0.0625,0.133333,0.153846,0.0,0.0,0.166667,0.1,0.004167,6.666667,2.747e-07,0.001771,0.000194
1.1.摩洛哥,摩洛哥 新增次留,0.176471,0.263158,0.133333,0.214286,0.074074,0.230769,0.153846,0.214286,-0.086687,-32.941176,-5.8172e-06,-0.037496,-0.004109
1.1.摩纳哥,摩纳哥 新增次留,0.0,,,,,1.0,,,,,,,
1.1.文莱,文莱 新增次留,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,2.47232e-05,0.159361,0.017463
1.1.斐济,斐济 新增次留,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1.1.斯威士兰,斯威士兰 新增次留,,,,,,,,0.0,,,,,
1.1.斯洛伐克,斯洛伐克 新增次留,0.0,0.2,0.0,0.166667,0.111111,0.25,0.090909,0.0,-0.2,-100.0,-8.2411e-06,-0.05312,-0.005821
1.1.斯洛文尼亚,斯洛文尼亚 新增次留,0.0,0.2,,0.333333,0.0,0.0,0.0,0.0,-0.2,-100.0,-6.1808e-06,-0.03984,-0.004366
1.1.斯里兰卡,斯里兰卡 新增次留,0.4,0.0,0.0,0.0,0.5,0.2,0.0,0.25,0.4,,2.96678e-05,0.191233,0.020955
1.1.新加坡,新加坡 新增次留,0.090909,0.0,0.045455,0.15,0.25,0.142857,0.181818,0.15,0.090909,,4.4951e-06,0.028975,0.003175
1.1.新喀里多尼亚,新喀里多尼亚 新增次留,,,,,,0.0,,,,,,,
1.1.新西兰,新西兰 新增次留,0.0,0.083333,0.2,0.571429,0.0,0.0,0.0,0.0,-0.083333,-100.0,-4.1205e-06,-0.02656,-0.00291
1.1.日本,日本 新增次留,0.25,0.117647,0.1,0.088,0.21875,0.347826,0.217391,0.137931,0.132353,112.5,9.2712e-06,0.05976,0.006548
1.1.智利,智利 新增次留,0.121212,0.125,0.138298,0.088235,0.122449,0.085714,0.030303,0.125,-0.003788,-3.030303,-7.492e-07,-0.004829,-0.000529
1.1.柬埔寨,柬埔寨 新增次留,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,-1.0,-100.0,-2.47232e-05,-0.159361,-0.017463
1.1.根西岛,根西岛 新增次留,,,,,0.0,,,1.0,,,,,
1.1.格林纳达,格林纳达 新增次留,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0
1.1.格陵兰,格陵兰 新增次留,,,,,,,,,,,,,
1.1.格鲁吉亚,格鲁吉亚 新增次留,0.185185,0.190476,0.095238,0.125,0.0,0.130435,0.086957,0.230769,-0.005291,-2.777778,-3.924e-07,-0.00253,-0.000277
1.1.比利时,比利时 新增次留,0.0,0.230769,0.26087,0.047619,0.090909,0.0,0.0625,0.08,-0.230769,-100.0,-1.23616e-05,-0.07968,-0.008731
1.1.毛里塔尼亚,毛里塔尼亚 新增次留,1.0,,0.0,0.0,,0.0,0.0,1.0,,,,,
1.1.毛里求斯,毛里求斯 新增次留,0.25,0.0,0.333333,,0.5,0.0,0.0,0.0,0.25,,6.1808e-06,0.03984,0.004366
1.1.汤加,汤加 新增次留,,,,0.0,,0.0,,,,,,,
1.1.沙特阿拉伯,沙特阿拉伯 新增次留,0.0,0.166667,0.0,0.2,0.052632,0.090909,0.166667,0.105263,-0.166667,-100.0,-1.41276e-05,-0.091063,-0.009979
1.1.法国,法国 新增次留,0.116751,0.115207,0.120968,0.119403,0.165854,0.176201,0.150215,0.152047,0.001544,1.340102,1.1834e-06,0.007628,0.000836
1.1.法属圣马丁,法属圣马丁 新增次留,,0.0,,,,0.0,,0.0,,,,,
1.1.法属圭亚那,法属圭亚那 新增次留,,,0.0,,0.0,0.5,0.0,0.0,,,,,
1.1.法属波利尼西亚,法属波利尼西亚 新增次留,0.0,0.0,,0.0,,,1.0,,0.0,,0.0,0.0,0.0
1.1.法罗群岛,法罗群岛 新增次留,,,,,,,0.0,,,,,,
1.1.波兰,波兰 新增次留,0.16,0.168831,0.108108,0.101449,0.108696,0.140351,0.130435,0.147059,-0.008831,-5.230769,-2.4016e-06,-0.01548,-0.001696
1.1.波多黎各,波多黎各 新增次留,0.133333,0.222222,0.142857,0.277778,0.2,0.230769,0.045455,0.117647,-0.088889,-40.0,-3.9557e-06,-0.025498,-0.002794
1.1.波黑,波黑 新增次留,0.25,0.142857,0.142857,0.0,0.222222,0.25,0.25,0.0,0.107143,75.0,3.7085e-06,0.023904,0.002619
1.1.泰国,泰国 新增次留,0.090909,0.125,0.25,0.076923,0.111111,0.3,0.090909,0.181818,-0.034091,-27.272727,-1.3485e-06,-0.008692,-0.000952
1.1.泽西岛,泽西岛 新增次留,0.0,,,0.0,,,,0.0,,,,,
1.1.津巴布韦,津巴布韦 新增次留,0.25,,0.0,0.0,0.333333,0.0,0.0,0.333333,,,,,
1.1.洪都拉斯,洪都拉斯 新增次留,0.166667,0.2,0.142857,0.090909,0.125,0.090909,0.4,0.083333,-0.033333,-16.666667,-2.747e-06,-0.017707,-0.00194
1.1.海地,海地 新增次留,0.142857,0.090909,0.4,0.125,0.181818,0.0,0.2,1.0,0.051948,57.142857,2.8255e-06,0.018213,0.001996
1.1.澳大利亚,澳大利亚 新增次留,0.088083,0.10472,0.102207,0.095238,0.080268,0.092031,0.098298,0.122995,-0.016637,-15.887032,-3.98392e-05,-0.256795,-0.028139
1.1.澳门,澳门 新增次留,,,,,,0.0,,0.0,,,,,
1.1.爱尔兰,爱尔兰 新增次留,0.076923,0.166667,0.047619,0.26087,0.117647,0.142857,0.136364,0.136364,-0.089744,-53.846154,-5.7054e-06,-0.036776,-0.00403
1.1.爱沙尼亚,爱沙尼亚 新增次留,0.222222,0.166667,0.1875,0.153846,0.0,0.142857,0.181818,0.0,0.055556,33.333333,2.747e-06,0.017707,0.00194
1.1.牙买加,牙买加 新增次留,0.166667,0.105263,0.25,0.285714,0.2,0.25,0.125,0.125,0.061404,58.333333,4.8073e-06,0.030987,0.003396
1.1.特克斯和凯科斯群岛,特克斯和凯科斯群岛 新增次留,0.0,0.0,0.0,0.0,0.333333,,0.0,,0.0,,0.0,0.0,0.0
1.1.特立尼达和多巴哥,特立尼达和多巴哥 新增次留,0.5,0.25,0.0,0.142857,0.0,1.0,0.166667,0.166667,0.25,100.0,8.2411e-06,0.05312,0.005821
1.1.玻利维亚,玻利维亚 新增次留,0.0,0.083333,0.222222,0.052632,0.0,0.208333,0.038462,0.058824,-0.083333,-100.0,-4.9446e-06,-0.031872,-0.003492
1.1.瑞典,瑞典 新增次留,0.225806,0.181818,0.193182,0.109091,0.104762,0.083333,0.2,0.1,0.043988,24.193548,6.8359e-06,0.044063,0.004828
1.1.瑞士,瑞士 新增次留,0.178571,0.068966,0.130435,0.205128,0.157895,0.1,0.058824,0.041667,0.109606,158.928571,1.12263e-05,0.072362,0.007929
1.1.瓜德罗普,瓜德罗普 新增次留,0.0,,,,,0.0,,,,,,,
1.1.瓦利斯和富图纳群岛,瓦利斯和富图纳群岛 新增次留,,,,,,,,,,,,,
1.1.瓦努阿图,瓦努阿图 新增次留,,,0.5,,,,,,,,,,
1.1.留尼汪岛,留尼汪岛 新增次留,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1.1.白俄罗斯,白俄罗斯 新增次留,0.056604,0.088,0.122951,0.11,0.078652,0.101695,0.042105,0.076271,-0.031396,-35.67753,-1.38609e-05,-0.089344,-0.00979
1.1.百慕大,百慕大 新增次留,,,,,0.0,,,,,,,,
1.1.直布罗陀,直布罗陀 新增次留,,0.0,,0.0,0.0,0.0,,0.0,,,,,
1.1.福克兰群岛,福克兰群岛 新增次留,,,,,,,,,,,,,
1.1.科威特,科威特 新增次留,0.0,0.0,0.0,0.0,0.0,0.375,0.142857,0.0,0.0,,0.0,0.0,0.0
1.1.科摩罗,科摩罗 新增次留,,,,,,,,,,,,,
1.1.科特迪瓦,科特迪瓦 新增次留,0.0,0.0,0.0,0.5,0.285714,0.0,0.25,0.25,0.0,,0.0,0.0,0.0
1.1.科索沃,科索沃 新增次留,0.5,0.0,0.333333,0.0,0.0,,0.0,0.0,0.5,,1.23616e-05,0.07968,0.008731
1.1.秘鲁,秘鲁 新增次留,0.018182,0.079365,0.079365,0.044776,0.112676,0.085714,0.084746,0.072464,-0.061183,-77.090909,-1.36137e-05,-0.087751,-0.009616
1.1.突尼斯,突尼斯 新增次留,0.111111,0.111111,0.083333,0.1,0.333333,0.076923,0.2,0.444444,0.0,0.0,0.0,0.0,0.0
1.1.立陶宛,立陶宛 新增次留,0.0,0.142857,0.0,0.1875,0.0,0.181818,0.0,0.0,-0.142857,-100.0,-9.8893e-06,-0.063744,-0.006985
1.1.索马里,索马里 新增次留,0.333333,0.0,0.2,0.0,0.25,0.0,0.111111,0.25,0.333333,,8.2411e-06,0.05312,0.005821
1.1.约旦,约旦 新增次留,0.3,0.111111,0.222222,0.0,0.090909,0.0,0.2,0.333333,0.188889,170.0,8.4059e-06,0.054183,0.005937
1.1.纳米比亚,纳米比亚 新增次留,,,,,,,,0.5,,,,,
1.1.缅甸,缅甸 新增次留,0.052632,0.0625,0.1,0.125,0.0,0.125,0.294118,0.214286,-0.009868,-15.789474,-7.807e-07,-0.005032,-0.000551
1.1.罗马尼亚,罗马尼亚 新增次留,0.259259,0.178571,0.038462,0.25,0.151515,0.043478,0.15,0.272727,0.080688,45.185185,7.9795e-06,0.051434,0.005636
1.1.美国,美国 新增次留,0.132191,0.133077,0.131589,0.12552,0.131526,0.125514,0.115726,0.108758,-0.000886,-0.665908,-4.64412e-05,-0.29935,-0.032802
1.1.美属维尔京群岛,美属维尔京群岛 新增次留,0.0,0.0,,,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0
1.1.老挝,老挝 新增次留,0.2,0.0,0.0,,0.0,,0.0,0.0,0.2,,4.9446e-06,0.031872,0.003492
1.1.肯尼亚,肯尼亚 新增次留,0.2,0.166667,0.25,0.0,0.333333,0.214286,0.263158,0.111111,0.033333,20.0,1.6482e-06,0.010624,0.001164
1.1.芬兰,芬兰 新增次留,0.22,0.166667,0.15873,0.255319,0.177778,0.181818,0.230769,0.153846,0.053333,32.0,1.24322e-05,0.080135,0.008781
1.1.苏丹,苏丹 新增次留,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
1.1.苏里南,苏里南 新增次留,,0.0,,0.0,0.0,0.0,,0.0,,,,,
1.1.英国,英国 新增次留,0.146311,0.136621,0.128592,0.13651,0.152954,0.156833,0.14301,0.151022,0.00969,7.092529,0.0001811132,1.167418,0.127924
1.1.英属维尔京群岛,英属维尔京群岛 新增次留,0.0,1.0,0.0,0.0,,,,0.0,-1.0,-100.0,-2.47232e-05,-0.159361,-0.017463
