层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,wow,wow%
1.2.日本,日本 新增次留,0.148289,0.138037,0.154206,0.167213,0.192935,0.151448,0.140523,0.010252,7.427123
1.2.智利,智利 新增次留,0.175743,0.167526,0.179412,0.137615,0.233677,0.150327,0.161194,0.008217,4.904798
1.2.柬埔寨,柬埔寨 新增次留,0.133333,0.202899,0.269231,0.133333,0.120879,0.148148,0.188235,-0.069565,-34.285714
1.2.根西岛,根西岛 新增次留,0.0,0.0,0.25,0.0,0.5,0.111111,0.142857,0.0,
1.2.格林纳达,格林纳达 新增次留,0.4,0.2,0.0,0.5,0.0,0.285714,0.0,0.2,100.0
1.2.格陵兰,格陵兰 新增次留,,1.0,0.0,,0.5,,0.0,,
1.2.格鲁吉亚,格鲁吉亚 新增次留,0.175476,0.169683,0.184549,0.166951,0.189831,0.151316,0.199017,0.005792,3.413672
1.2.比利时,比利时 新增次留,0.183099,0.160804,0.136038,0.142169,0.158317,0.136054,0.205128,0.022295,13.864437
1.2.毛里塔尼亚,毛里塔尼亚 新增次留,0.04,0.25,0.166667,0.263158,0.191489,0.177778,0.258065,-0.21,-84.0
1.2.毛里求斯,毛里求斯 新增次留,0.27907,0.111111,0.12,0.138889,0.357143,0.1875,0.05,0.167959,151.162791
1.2.汤加,汤加 新增次留,0.0,1.0,0.0,,0.0,0.0,,-1.0,-100.0
1.2.沙特阿拉伯,沙特阿拉伯 新增次留,0.147569,0.148893,0.159274,0.118531,0.156006,0.158771,0.139579,-0.001324,-0.88917
1.2.法国,法国 新增次留,0.16795,0.15635,0.170901,0.17013,0.179614,0.152771,0.159664,0.0116,7.419129
1.2.法属圣马丁,法属圣马丁 新增次留,0.0,0.0,,0.333333,0.0,1.0,0.333333,0.0,
1.2.法属圭亚那,法属圭亚那 新增次留,0.0,,0.5,0.5,0.5,0.0,0.0,,
1.2.法属波利尼西亚,法属波利尼西亚 新增次留,0.142857,0.571429,0.142857,0.0,0.307692,0.0,0.75,-0.428571,-75.0
1.2.法罗群岛,法罗群岛 新增次留,,0.0,0.0,0.0,0.0,0.333333,0.0,,
1.2.波兰,波兰 新增次留,0.185666,0.159943,0.191278,0.159727,0.163084,0.184052,0.190316,0.025722,16.082032
1.2.波多黎各,波多黎各 新增次留,0.202532,0.146667,0.182353,0.201389,0.195531,0.1875,0.179487,0.055865,38.089758
1.2.波黑,波黑 新增次留,0.143885,0.143345,0.142857,0.186544,0.172775,0.152815,0.135417,0.00054,0.376841
1.2.泰国,泰国 新增次留,0.267717,0.177165,0.134783,0.191235,0.152727,0.187898,0.195652,0.090551,51.111111
1.2.泽西岛,泽西岛 新增次留,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.津巴布韦,津巴布韦 新增次留,0.222222,0.194444,0.114286,0.090909,0.092593,0.162791,0.121212,0.027778,14.285714
1.2.洪都拉斯,洪都拉斯 新增次留,0.20625,0.220588,0.154545,0.20339,0.167832,0.231405,0.153226,-0.014338,-6.5
1.2.海地,海地 新增次留,0.256881,0.220183,0.217391,0.275,0.181034,0.263566,0.264516,0.036697,16.666667
1.2.澳大利亚,澳大利亚 新增次留,0.126062,0.128556,0.131579,0.114039,0.121961,0.135822,0.126866,-0.002495,-1.940538
1.2.爱尔兰,爱尔兰 新增次留,0.201739,0.153982,0.170213,0.196396,0.170047,0.162939,0.136531,0.047757,31.014493
1.2.爱沙尼亚,爱沙尼亚 新增次留,0.219608,0.197674,0.20073,0.200608,0.222642,0.179825,0.235632,0.021933,11.095732
1.2.牙买加,牙买加 新增次留,0.208333,0.193548,0.182482,0.222222,0.190476,0.209877,0.223776,0.014785,7.638889
1.2.特克斯和凯科斯群岛,特克斯和凯科斯群岛 新增次留,0.5,0.25,0.0,0.1,0.142857,0.222222,0.2,0.25,100.0
1.2.特立尼达和多巴哥,特立尼达和多巴哥 新增次留,0.176471,0.191489,0.121951,0.244898,0.207547,0.137255,0.107143,-0.015019,-7.843137
1.2.玻利维亚,玻利维亚 新增次留,0.213483,0.164706,0.111801,0.151163,0.137931,0.161677,0.151351,0.048777,29.614767
1.2.瑞典,瑞典 新增次留,0.1875,0.203252,0.207442,0.177273,0.155706,0.175031,0.175207,-0.015752,-7.75
1.2.瑞士,瑞士 新增次留,0.172673,0.161351,0.152918,0.167987,0.166359,0.174419,0.172577,0.011322,7.016901
1.2.瓜德罗普,瓜德罗普 新增次留,0.5,0.0,0.0,0.0,0.285714,0.0,0.0,0.5,
1.2.瓦利斯和富图纳群岛,瓦利斯和富图纳群岛 新增次留,,,,,,,,,
1.2.瓦努阿图,瓦努阿图 新增次留,0.0,0.75,1.0,,,,0.0,-0.75,-100.0
1.2.留尼汪岛,留尼汪岛 新增次留,0.076923,0.0625,0.083333,0.25,0.083333,0.285714,0.230769,0.014423,23.076923
1.2.白俄罗斯,白俄罗斯 新增次留,0.16915,0.162011,0.141457,0.17666,0.164995,0.173167,0.208543,0.007139,4.406298
1.2.百慕大,百慕大 新增次留,0.0,0.0,0.181818,0.142857,0.5,0.0,0.0,0.0,
1.2.直布罗陀,直布罗陀 新增次留,0.5,0.166667,0.0,0.0,0.0,0.2,0.4,0.333333,200.0
1.2.福克兰群岛,福克兰群岛 新增次留,,,,,,0.0,,,
1.2.科威特,科威特 新增次留,0.068376,0.144068,0.204301,0.198347,0.115942,0.120482,0.141844,-0.075692,-52.538964
1.2.科摩罗,科摩罗 新增次留,0.333333,0.0,0.333333,0.0,0.0,0.2,0.2,0.333333,
1.2.科特迪瓦,科特迪瓦 新增次留,0.226415,0.176,0.211765,0.199187,0.214797,0.216285,0.242171,0.050415,28.64494
1.2.科索沃,科索沃 新增次留,0.156863,0.108434,0.224138,0.222222,0.245902,0.195402,0.242857,0.048429,44.662309
1.2.秘鲁,秘鲁 新增次留,0.179289,0.183746,0.142349,0.166667,0.208929,0.174074,0.165329,-0.004457,-2.425395
1.2.突尼斯,突尼斯 新增次留,0.137795,0.16055,0.165957,0.173684,0.176724,0.129167,0.12,-0.022755,-14.173228
1.2.立陶宛,立陶宛 新增次留,0.161383,0.181102,0.228739,0.189573,0.140449,0.175,0.158491,-0.019719,-10.88836
1.2.索马里,索马里 新增次留,0.136364,0.16092,0.173913,0.166667,0.234568,0.203125,0.175,-0.024556,-15.25974
1.2.约旦,约旦 新增次留,0.150538,0.145833,0.132597,0.140969,0.14218,0.183673,0.122807,0.004704,3.225806
1.2.纳米比亚,纳米比亚 新增次留,0.25,0.190476,0.0,0.347826,0.333333,0.111111,0.133333,0.059524,31.25
1.2.缅甸,缅甸 新增次留,0.145455,0.141304,0.134021,0.097087,0.129252,0.109489,0.161972,0.00415,2.937063
1.2.罗马尼亚,罗马尼亚 新增次留,0.164962,0.154613,0.16375,0.133249,0.157187,0.146221,0.164368,0.010348,6.69293
1.2.美国,美国 新增次留,0.144449,0.143065,0.142087,0.141235,0.131638,0.134648,0.141733,0.001384,0.967083
1.2.美属维尔京群岛,美属维尔京群岛 新增次留,0.1,0.384615,0.0,0.222222,0.454545,0.375,0.2,-0.284615,-74.0
1.2.老挝,老挝 新增次留,0.1,0.375,0.0,0.2,0.0,0.142857,0.166667,-0.275,-73.333333
1.2.肯尼亚,肯尼亚 新增次留,0.251256,0.206186,0.239819,0.257576,0.19403,0.199187,0.233108,0.045071,21.859296
1.2.芬兰,芬兰 新增次留,0.18612,0.183333,0.203501,0.198502,0.186441,0.186017,0.202247,0.002787,1.519931
1.2.苏丹,苏丹 新增次留,0.181818,0.075,0.114286,0.066667,0.214286,0.127273,0.08,0.106818,142.424242
1.2.苏里南,苏里南 新增次留,0.15,0.285714,0.111111,0.142857,0.272727,0.176471,0.076923,-0.135714,-47.5
1.2.英国,英国 新增次留,0.1496,0.145633,0.147629,0.143048,0.122748,0.127625,0.150946,0.003967,2.72384
1.2.英属维尔京群岛,英属维尔京群岛 新增次留,0.0,,0.5,0.666667,0.0,0.0,0.166667,,
1.2.荷兰,荷兰 新增次留,0.182209,0.194245,0.206157,0.200638,0.200703,0.193769,0.188979,-0.012035,-6.196033
1.2.荷兰加勒比,荷兰加勒比 新增次留,0.25,,0.25,0.0,0.333333,,0.0,,
1.2.荷属圣马丁,荷属圣马丁 新增次留,0.272727,0.75,0.75,0.4,0.333333,0.0,0.6,-0.477273,-63.636364
1.2.莫桑比克,莫桑比克 新增次留,0.203209,0.21659,0.263158,0.226131,0.252212,0.234568,0.256637,-0.013381,-6.178177
1.2.莱索托,莱索托 新增次留,0.4,0.0,0.333333,0.0,0.0,0.0,0.333333,0.4,
1.2.菲律宾,菲律宾 新增次留,0.182747,0.178158,0.19204,0.18526,0.17693,0.182243,0.172428,0.004589,2.57588
1.2.萨尔瓦多,萨尔瓦多 新增次留,0.156863,0.244681,0.118812,0.164384,0.180851,0.238636,0.135417,-0.087818,-35.890878
1.2.萨摩亚,萨摩亚 新增次留,0.0,1.0,0.0,0.0,,1.0,0.0,-1.0,-100.0
1.2.葡萄牙,葡萄牙 新增次留,0.161398,0.155188,0.169672,0.170312,0.168443,0.16087,0.150661,0.006209,4.001221
1.2.蒙古,蒙古 新增次留,0.230769,0.08,0.159091,0.130435,0.130435,0.095238,0.0625,0.150769,188.461538
1.2.西班牙,西班牙 新增次留,0.165546,0.159533,0.176331,0.171663,0.166932,0.158537,0.157288,0.006013,3.768821
1.2.贝宁,贝宁 新增次留,0.286822,0.30597,0.272727,0.179012,0.277457,0.314286,0.250602,-0.019148,-6.258272
1.2.赞比亚,赞比亚 新增次留,0.155556,0.153846,0.274194,0.155556,0.283333,0.277778,0.152778,0.001709,1.111111
1.2.赤道几内亚,赤道几内亚 新增次留,0.0,0.125,0.0,0.111111,0.142857,0.0,0.083333,-0.125,-100.0
1.2.越南,越南 新增次留,0.160377,0.164983,0.209559,0.149533,0.152249,0.15,0.162712,-0.004606,-2.791683
1.2.阿塞拜疆,阿塞拜疆 新增次留,0.116592,0.112601,0.165625,0.160287,0.16129,0.113022,0.128049,0.003991,3.544736
1.2.阿富汗,阿富汗 新增次留,0.204819,0.162791,0.28169,0.206897,0.226415,0.243697,0.207792,0.042029,25.817556
1.2.阿尔及利亚,阿尔及利亚 新增次留,0.117845,0.128514,0.176,0.179487,0.114286,0.154098,0.115385,-0.010669,-8.301768
1.2.阿尔巴尼亚,阿尔巴尼亚 新增次留,0.185079,0.178322,0.167857,0.174757,0.195246,0.165577,0.154229,0.006757,3.789349
1.2.阿曼,阿曼 新增次留,0.144737,0.208955,0.076923,0.126984,0.147059,0.202454,0.140625,-0.064218,-30.733083
1.2.阿根廷,阿根廷 新增次留,0.151292,0.132121,0.177866,0.167089,0.188067,0.171533,0.168662,0.01917,14.509631
1.2.阿联酋,阿联酋 新增次留,0.173815,0.15285,0.14,0.171548,0.141805,0.168142,0.135632,0.020965,13.716188
1.2.阿鲁巴,阿鲁巴 新增次留,0.333333,0.105263,0.307692,0.105263,0.333333,0.357143,0.266667,0.22807,216.666667
1.2.韩国,韩国 新增次留,0.118182,0.117647,0.132979,0.10917,0.139535,0.12987,0.138249,0.000535,0.454545
1.2.马尔代夫,马尔代夫 新增次留,0.205128,0.033333,0.344828,0.371429,0.235294,0.263158,0.225,0.171795,515.384615
1.2.马恩岛,马恩岛 新增次留,0.375,0.0,0.090909,0.125,0.0,0.0,0.1,0.375,
1.2.马拉维,马拉维 新增次留,0.272727,0.428571,0.304348,0.282051,0.289474,0.195652,0.3,-0.155844,-36.363636
1.2.马提尼克岛,马提尼克岛 新增次留,0.0,0.5,0.0,0.25,0.0,0.0,0.0,-0.5,-100.0
1.2.马来西亚,马来西亚 新增次留,0.161716,0.168317,0.16879,0.20462,0.161765,0.180157,0.16358,-0.006601,-3.921569
1.2.马约特,马约特 新增次留,,,0.0,,,,,,
1.2.马绍尔群岛,马绍尔群岛 新增次留,0.0,,0.0,0.0,,,0.0,,
1.2.马耳他,马耳他 新增次留,0.205479,0.280488,0.107692,0.226667,0.272727,0.117647,0.192982,-0.075008,-26.742108
1.2.马达加斯加,马达加斯加 新增次留,0.241071,0.193878,0.194175,0.239583,0.212766,0.214286,0.207207,0.047194,24.342105
1.2.马里,马里 新增次留,0.167147,0.204023,0.144279,0.186126,0.175676,0.247706,0.285714,-0.036876,-18.074441
1.2.黎巴嫩,黎巴嫩 新增次留,0.150685,0.148148,0.199095,0.174545,0.169139,0.158774,0.138577,0.002537,1.712329
1.2.黑山,黑山 新增次留,0.193717,0.189873,0.174825,0.239521,0.174419,0.177914,0.138211,0.003844,2.024433
2,整体 新增UV,49009.285714,42443.714286,42277.428571,44210.285714,45928.142857,47333.857143,42419.0,6565.571429,15.46889
2.1,渠道 新增UV,19097.571429,16449.714286,17167.571429,17285.142857,18954.142857,18273.571429,16875.0,2647.857143,16.096676
2.1.unknow,unknow 新增UV,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-100.0
2.1.不丹,不丹 新增UV,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.1.东帝汶,东帝汶 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
2.1.中国,中国 新增UV,1.333333,1.4,1.0,1.0,2.0,1.0,1.0,-0.066667,-4.761905
2.1.中国台湾,中国台湾 新增UV,1.0,1.0,1.4,1.5,1.0,2.0,1.0,0.0,0.0
2.1.中国澳门,中国澳门 新增UV,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,
2.1.中国香港,中国香港 新增UV,552.857143,85.0,12.0,11.857143,13.571429,5.857143,3.428571,467.857143,550.420168
2.1.中非,中非 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.丹麦,丹麦 新增UV,2.142857,2.0,1.333333,1.166667,1.75,1.4,1.8,0.142857,7.142857
2.1.乌克兰,乌克兰 新增UV,22.285714,25.285714,21.857143,21.285714,22.285714,25.142857,28.285714,-3.0,-11.864407
2.1.乌兹别克斯坦,乌兹别克斯坦 新增UV,5.857143,5.714286,3.714286,5.714286,3.714286,6.571429,4.285714,0.142857,2.5
2.1.乌干达,乌干达 新增UV,1.0,1.5,1.0,1.0,1.5,1.0,1.4,-0.5,-33.333333
2.1.乌拉圭,乌拉圭 新增UV,2.8,2.4,1.333333,1.4,1.8,2.0,3.166667,0.4,16.666667
2.1.乍得,乍得 新增UV,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.1.也门,也门 新增UV,0.0,1.0,0.0,0.0,1.5,1.0,0.0,-1.0,-100.0
2.1.亚美尼亚,亚美尼亚 新增UV,2.4,2.714286,2.666667,2.0,1.8,2.333333,2.666667,-0.314286,-11.578947
2.1.以色列,以色列 新增UV,19.0,3.0,2.0,3.142857,2.6,3.571429,2.166667,16.0,533.333333
2.1.伊拉克,伊拉克 新增UV,8.285714,7.285714,6.285714,6.571429,6.714286,8.285714,5.285714,1.0,13.72549
2.1.伊朗,伊朗 新增UV,2600.714286,626.857143,108.428571,50.428571,40.428571,27.333333,1.0,1973.857143,314.881495
2.1.伯利兹,伯利兹 新增UV,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,
2.1.佛得角,佛得角 新增UV,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2.1.俄罗斯,俄罗斯 新增UV,312.714286,291.428571,277.142857,286.142857,305.428571,337.285714,306.714286,21.285714,7.303922
2.1.保加利亚,保加利亚 新增UV,5.0,4.0,2.0,3.5,2.428571,1.833333,2.5,1.0,25.0
2.1.克罗地亚,克罗地亚 新增UV,2.8,3.714286,2.714286,1.714286,2.0,3.571429,2.428571,-0.914286,-24.615385
2.1.关岛,关岛 新增UV,0.0,1.5,1.0,0.0,0.0,1.0,0.0,-1.5,-100.0
2.1.冈比亚,冈比亚 新增UV,1.857143,3.0,2.0,2.142857,2.857143,3.0,1.5,-1.142857,-38.095238
2.1.冰岛,冰岛 新增UV,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2.1.几内亚,几内亚 新增UV,1.0,3.0,1.0,1.0,1.0,0.0,1.0,-2.0,-66.666667
2.1.几内亚比绍,几内亚比绍 新增UV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2.1.列支敦士登,列支敦士登 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.刚果共和国,刚果共和国 新增UV,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,-100.0
2.1.刚果民主共和国,刚果民主共和国 新增UV,1.25,1.0,2.0,1.0,1.0,1.333333,1.0,0.25,25.0
2.1.利比亚,利比亚 新增UV,1.0,1.0,1.0,1.0,1.0,1.0,1.333333,0.0,0.0
2.1.利比里亚,利比里亚 新增UV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2.1.加拿大,加拿大 新增UV,107.285714,200.428571,343.428571,129.857143,284.285714,300.857143,273.142857,-93.142857,-46.471846
2.1.加纳,加纳 新增UV,4.857143,5.0,5.428571,5.0,6.0,4.0,4.428571,-0.142857,-2.857143
2.1.加蓬,加蓬 新增UV,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
2.1.匈牙利,匈牙利 新增UV,2.0,2.0,1.5,2.166667,1.857143,2.571429,2.25,0.0,0.0
2.1.北马其顿,北马其顿 新增UV,1.0,1.5,1.0,1.5,1.2,1.75,1.5,-0.5,-33.333333
2.1.北马里亚纳群岛,北马里亚纳群岛 新增UV,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
2.1.南苏丹,南苏丹 新增UV,7.285714,6.857143,6.142857,6.142857,6.857143,8.0,6.857143,0.428571,6.25
2.1.南非,南非 新增UV,20.142857,4.0,3.142857,2.857143,2.857143,3.714286,4.0,16.142857,403.571429
2.1.博茨瓦纳,博茨瓦纳 新增UV,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.1.卡塔尔,卡塔尔 新增UV,1.4,2.166667,2.0,1.0,2.0,2.0,2.5,-0.766667,-35.384615
2.1.卢旺达,卢旺达 新增UV,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2.1.卢森堡,卢森堡 新增UV,1.0,1.333333,1.0,1.0,1.0,1.333333,1.0,-0.333333,-25.0
2.1.印度,印度 新增UV,30.142857,26.714286,24.0,20.285714,23.714286,24.714286,21.714286,3.428571,12.834225
2.1.印度尼西亚,印度尼西亚 新增UV,11.0,6.285714,6.857143,5.285714,5.857143,4.571429,5.285714,4.714286,75.0
2.1.危地马拉,危地马拉 新增UV,2.833333,3.0,3.857143,3.0,3.5,2.333333,2.857143,-0.166667,-5.555556
2.1.厄瓜多尔,厄瓜多尔 新增UV,3.857143,5.285714,4.166667,2.571429,4.0,4.428571,6.0,-1.428571,-27.027027
2.1.叙利亚,叙利亚 新增UV,5.857143,4.142857,3.142857,6.0,6.571429,2.428571,2.571429,1.714286,41.37931
2.1.古巴,古巴 新增UV,1.0,1.166667,1.0,1.5,1.6,1.5,1.0,-0.166667,-14.285714
2.1.吉尔吉斯斯坦,吉尔吉斯斯坦 新增UV,2.571429,2.666667,1.2,2.666667,2.142857,2.428571,1.5,-0.095238,-3.571429
2.1.吉布提,吉布提 新增UV,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
2.1.哈萨克斯坦,哈萨克斯坦 新增UV,9.714286,7.714286,6.714286,8.428571,6.857143,9.0,7.571429,2.0,25.925926
2.1.哥伦比亚,哥伦比亚 新增UV,15.428571,14.0,13.428571,13.0,13.142857,14.857143,18.285714,1.428571,10.204082
2.1.哥斯达黎加,哥斯达黎加 新增UV,3.0,4.0,3.25,1.25,1.857143,1.833333,1.285714,-1.0,-25.0
2.1.喀麦隆,喀麦隆 新增UV,1.666667,1.25,1.666667,1.666667,1.25,1.0,2.0,0.416667,33.333333
2.1.图瓦卢,图瓦卢 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.土库曼斯坦,土库曼斯坦 新增UV,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,
2.1.土耳其,土耳其 新增UV,1963.142857,1290.857143,1466.285714,2095.714286,2106.857143,1655.714286,1199.571429,672.285714,52.080567
2.1.圣卢西亚,圣卢西亚 新增UV,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
2.1.圣基茨和尼维斯,圣基茨和尼维斯 新增UV,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
2.1.圣多美和普林西比,圣多美和普林西比 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯 新增UV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-100.0
2.1.圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.圣马力诺,圣马力诺 新增UV,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2.1.圭亚那,圭亚那 新增UV,1.0,1.0,1.5,2.0,1.2,1.0,1.5,0.0,0.0
2.1.坦桑尼亚,坦桑尼亚 新增UV,1.6,3.5,1.6,1.666667,2.0,1.0,1.25,-1.9,-54.285714
2.1.埃及,埃及 新增UV,4.333333,7.0,7.571429,6.571429,8.285714,11.571429,5.714286,-2.666667,-38.095238
2.1.埃塞俄比亚,埃塞俄比亚 新增UV,2.333333,1.25,1.25,1.6,1.666667,2.333333,1.4,1.083333,86.666667
2.1.基里巴斯,基里巴斯 新增UV,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2.1.塔吉克斯坦,塔吉克斯坦 新增UV,1.0,1.0,1.5,1.0,1.75,1.25,1.5,0.0,0.0
2.1.塞内加尔,塞内加尔 新增UV,1.0,1.0,1.0,1.666667,1.714286,2.0,1.5,0.0,0.0
2.1.塞尔维亚,塞尔维亚 新增UV,3.0,3.571429,3.714286,4.0,4.333333,3.0,5.166667,-0.571429,-16.0
2.1.塞拉利昂,塞拉利昂 新增UV,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,
2.1.塞浦路斯,塞浦路斯 新增UV,2.0,2.0,1.75,1.5,2.4,2.166667,2.5,0.0,0.0
2.1.塞舌尔,塞舌尔 新增UV,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2.1.墨西哥,墨西哥 新增UV,1303.142857,882.428571,1076.428571,985.714286,798.142857,520.714286,401.285714,420.714286,47.676866
2.1.多哥,多哥 新增UV,1.0,1.0,1.5,2.0,1.333333,1.0,1.5,0.0,0.0
2.1.多米尼克,多米尼克 新增UV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2.1.多米尼加,多米尼加 新增UV,2.857143,3.571429,2.333333,2.0,2.833333,2.285714,2.571429,-0.714286,-20.0
2.1.奥兰群岛,奥兰群岛 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.奥地利,奥地利 新增UV,3.571429,3.0,3.428571,3.428571,4.0,4.857143,5.428571,0.571429,19.047619
2.1.委内瑞拉,委内瑞拉 新增UV,3.571429,6.142857,5.857143,6.857143,6.714286,6.142857,8.714286,-2.571429,-41.860465
2.1.孟加拉,孟加拉 新增UV,18.0,18.428571,21.428571,18.0,26.714286,30.285714,25.428571,-0.428571,-2.325581
2.1.安哥拉,安哥拉 新增UV,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2.1.安圭拉,安圭拉 新增UV,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-100.0
2.1.安提瓜和巴布达,安提瓜和巴布达 新增UV,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,-100.0
2.1.安道尔,安道尔 新增UV,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2.1.密克罗尼西亚联邦,密克罗尼西亚联邦 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.尼加拉瓜,尼加拉瓜 新增UV,1.166667,1.666667,1.5,1.142857,1.75,1.4,1.333333,-0.5,-30.0
2.1.尼日利亚,尼日利亚 新增UV,23.714286,27.857143,23.428571,20.571429,24.714286,17.857143,21.428571,-4.142857,-14.871795
2.1.尼日尔,尼日尔 新增UV,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,-100.0
2.1.尼泊尔,尼泊尔 新增UV,1.4,2.0,2.166667,2.8,2.6,3.285714,4.142857,-0.6,-30.0
2.1.巴勒斯坦,巴勒斯坦 新增UV,1.333333,1.5,1.25,1.666667,1.6,1.5,1.0,-0.166667,-11.111111
2.1.巴哈马,巴哈马 新增UV,1.5,2.0,1.5,1.333333,1.0,1.25,2.0,-0.5,-25.0
2.1.巴基斯坦,巴基斯坦 新增UV,6.142857,7.0,7.714286,5.285714,7.285714,11.0,10.714286,-0.857143,-12.244898
2.1.巴巴多斯,巴巴多斯 新增UV,1.0,1.0,1.0,0.0,1.5,1.0,1.0,0.0,0.0
2.1.巴布亚新几内亚,巴布亚新几内亚 新增UV,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,
2.1.巴拉圭,巴拉圭 新增UV,3.833333,2.5,2.571429,2.0,2.142857,1.8,2.428571,1.333333,53.333333
2.1.巴拿马,巴拿马 新增UV,1.0,2.142857,2.25,2.0,2.0,2.0,1.8,-1.142857,-53.333333
2.1.巴林,巴林 新增UV,1.0,2.0,1.0,1.0,0.0,1.333333,1.0,-1.0,-50.0
2.1.巴西,巴西 新增UV,8650.857143,8663.571429,9044.857143,8907.571429,9484.428571,9784.428571,10793.142857,-12.714286,-0.146756
2.1.布基纳法索,布基纳法索 新增UV,1.5,1.0,1.75,1.2,1.0,1.0,1.0,0.5,50.0
2.1.布隆迪,布隆迪 新增UV,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,
2.1.希腊,希腊 新增UV,9.428571,8.571429,9.714286,9.571429,9.285714,6.285714,6.571429,0.857143,10.0
2.1.帕劳,帕劳 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.库克群岛,库克群岛 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.库拉索,库拉索 新增UV,0.0,1.0,1.5,0.0,1.0,1.0,0.0,-1.0,-100.0
2.1.开曼群岛,开曼群岛 新增UV,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.1.德国,德国 新增UV,462.571429,294.571429,295.428571,273.857143,269.571429,214.857143,179.285714,168.0,57.032008
2.1.意大利,意大利 新增UV,18.571429,17.428571,12.714286,13.428571,16.571429,15.571429,12.428571,1.142857,6.557377
2.1.所罗门群岛,所罗门群岛 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.拉脱维亚,拉脱维亚 新增UV,2.857143,3.857143,2.5,3.0,3.285714,3.285714,2.333333,-1.0,-25.925926
2.1.挪威,挪威 新增UV,3.714286,3.0,1.833333,2.0,2.428571,2.571429,3.428571,0.714286,23.809524
2.1.捷克,捷克 新增UV,3.142857,3.571429,2.333333,5.142857,3.428571,2.714286,3.166667,-0.428571,-12.0
2.1.摩尔多瓦,摩尔多瓦 新增UV,2.142857,2.6,1.5,1.428571,3.0,1.666667,2.714286,-0.457143,-17.582418
2.1.摩洛哥,摩洛哥 新增UV,3.0,2.0,4.5,2.166667,2.6,2.0,3.142857,1.0,50.0
2.1.摩纳哥,摩纳哥 新增UV,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2.1.文莱,文莱 新增UV,0.0,1.0,1.0,1.5,1.0,1.0,1.0,-1.0,-100.0
2.1.斐济,斐济 新增UV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2.1.斯威士兰,斯威士兰 新增UV,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
