层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,wow,wow%
1.2.科索沃,科索沃续订毛利,11.502714,12.298571,12.352,21.697571,25.934714,8.174143,10.691143,-0.795857,-6.471135
1.2.秘鲁,秘鲁续订毛利,204.618143,162.202571,178.612143,181.659714,187.115143,187.048143,164.381571,42.415571,26.149753
1.2.突尼斯,突尼斯续订毛利,1.273,0.0,1.414,0.0,1.414,0.0,1.696,1.273,
1.2.立陶宛,立陶宛续订毛利,77.151,77.866286,78.540286,62.009143,66.353286,39.470714,78.665857,-0.715286,-0.918608
1.2.索马里,索马里续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.约旦,约旦续订毛利,12.761143,17.408,19.045857,16.213,16.199714,14.898143,10.924,-4.646857,-26.693803
1.2.纳米比亚,纳米比亚续订毛利,10.4436,12.647833,4.135167,7.875667,6.4126,6.814667,6.3206,-2.204233,-17.427754
1.2.纽埃岛,纽埃岛续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.缅甸,缅甸续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.罗马尼亚,罗马尼亚续订毛利,246.661286,217.065571,239.186286,243.242429,208.157714,207.797143,245.156286,29.595714,13.634458
1.2.美国,美国续订毛利,48264.551714,41071.723714,40231.811714,38078.285714,38903.955429,38959.936,41886.622143,7192.828,17.512847
1.2.美属维尔京群岛,美属维尔京群岛续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.美属萨摩亚,美属萨摩亚续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.老挝,老挝续订毛利,0.0,0.0,9.049,0.0,0.0,0.0,0.0,0.0,
1.2.肯尼亚,肯尼亚续订毛利,7.347429,10.050286,8.532857,7.196286,8.506714,10.410833,5.571286,-2.702857,-26.893336
1.2.芬兰,芬兰续订毛利,80.253286,94.352,87.165571,66.679857,102.156,68.761714,59.546143,-14.098714,-14.942677
1.2.苏丹,苏丹续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.苏里南,苏里南续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.英国,英国续订毛利,10382.497143,9306.830286,8228.840571,8039.842143,8819.026286,8607.284143,8213.859429,1075.666857,11.557822
1.2.英属印度洋领地,英属印度洋领地续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.英属维尔京群岛,英属维尔京群岛续订毛利,0.0,0.0,0.0,2.971,0.0,0.0,0.0,0.0,
1.2.荷兰,荷兰续订毛利,378.106857,427.219286,387.288571,315.583857,329.126,310.349286,364.189143,-49.112429,-11.495836
1.2.荷属圣马丁,荷属圣马丁续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.荷属安的列斯,荷属安的列斯续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.莫桑比克,莫桑比克续订毛利,6.023667,6.6515,4.653857,3.9285,10.087571,1.83,8.7656,-0.627833,-9.438974
1.2.莱索托,莱索托续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.菲律宾,菲律宾续订毛利,171.668857,183.185286,157.527286,153.958143,173.035286,130.717714,162.064286,-11.516429,-6.286765
1.2.萨尔瓦多,萨尔瓦多续订毛利,25.954286,21.841714,21.821857,21.775286,23.287857,16.308571,28.189857,4.112571,18.828977
1.2.萨摩亚,萨摩亚续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.葡萄牙,葡萄牙续订毛利,436.582714,367.708429,326.269429,334.226714,363.537571,352.730571,346.181714,68.874286,18.730679
1.2.蒙古,蒙古续订毛利,2.1508,1.0754,0.896167,0.8435,1.536286,2.6885,1.39825,1.0754,100.0
1.2.蒙塞拉特岛,蒙塞拉特岛续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.西班牙,西班牙续订毛利,671.06,480.499571,492.847429,517.046429,457.500857,466.182429,523.928286,190.560429,39.658813
1.2.诺福克岛,诺福克岛续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.贝宁,贝宁续订毛利,0.0,3.108667,0.0,0.0,0.0,0.0,0.0,-3.108667,-100.0
1.2.赞比亚,赞比亚续订毛利,5.433571,7.21,0.688857,7.1935,3.826429,4.190857,10.902,-1.776429,-24.638399
1.2.赤道几内亚,赤道几内亚续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.越南,越南续订毛利,10.193714,18.566,9.201429,5.066429,6.129143,1.964571,7.886714,-8.372286,-45.09472
1.2.阿塞拜疆,阿塞拜疆续订毛利,23.938143,19.581714,9.722143,17.189,12.676143,10.562571,13.452714,4.356429,22.247432
1.2.阿富汗,阿富汗续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.阿尔及利亚,阿尔及利亚续订毛利,0.4795,5.2935,0.637667,0.0,0.953,2.7965,0.320333,-4.814,-90.941721
1.2.阿尔巴尼亚,阿尔巴尼亚续订毛利,17.131143,24.366143,24.686286,22.070143,12.507571,14.385714,11.737286,-7.235,-29.692841
1.2.阿曼,阿曼续订毛利,9.581286,14.005714,8.016143,17.576571,10.323714,8.573143,14.419857,-4.424429,-31.590167
1.2.阿根廷,阿根廷续订毛利,307.420857,231.656857,257.657429,250.775429,274.602857,242.359286,263.670286,75.764,32.70527
1.2.阿联酋,阿联酋续订毛利,340.902857,313.785857,222.302286,287.924286,247.477286,289.770429,265.336857,27.117,8.641881
1.2.阿鲁巴,阿鲁巴续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.韩国,韩国续订毛利,46.73,45.47,37.276,42.412714,65.103143,40.594857,40.218857,1.26,2.771058
1.2.马尔代夫,马尔代夫续订毛利,4.20775,4.57875,9.0605,0.0,1.9238,2.5675,2.3768,-0.371,-8.102648
1.2.马恩岛,马恩岛续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.马拉维,马拉维续订毛利,3.33175,3.428333,0.0,0.0,5.0358,3.428333,1.164333,-0.096583,-2.81721
1.2.马提尼克岛,马提尼克岛续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.马来西亚,马来西亚续订毛利,50.260286,50.482429,40.838857,46.693286,40.679143,56.851429,42.67,-0.222143,-0.44004
1.2.马约特,马约特续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.马绍尔群岛,马绍尔群岛续订毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.马耳他,马耳他续订毛利,23.758286,26.326571,23.888571,9.001286,31.117571,27.482,15.935,-2.568286,-9.755489
1.2.马达加斯加,马达加斯加续订毛利,0.0,2.793,1.3965,2.795333,1.3965,0.931,0.0,-2.793,-100.0
1.2.马里,马里续订毛利,3.221667,1.284714,1.598,1.198,1.771714,2.179143,0.4655,1.936952,150.769117
1.2.黎巴嫩,黎巴嫩续订毛利,24.045,21.096714,24.389429,20.615714,17.912571,20.006429,12.792429,2.948286,13.975094
1.2.黑山,黑山续订毛利,19.090286,19.248857,5.046714,18.526143,37.682429,17.822857,13.430714,-0.158571,-0.823797
