月份,市场,平台,渠道/自然,功能,进入人数,打勾人数,活跃人数,进入渗透率,打勾渗透率,进入排名,打勾排名
2026-01,墨西哥,Android,Organic,Dark Circles,6.516129032258065,3.6774193548387095,439.51612903225805,0.014825688073394497,0.00836697247706422,38,23
2026-01,墨西哥,Android,Organic,Details,3.870967741935484,1.903225806451613,439.51612903225805,0.008807339449541285,0.004330275229357798,43,35
2026-01,墨西哥,Android,Organic,Effects,16.096774193548388,1.5161290322580645,439.51612903225805,0.03662385321100918,0.00344954128440367,17,38
2026-01,墨西哥,Android,Organic,Eraser,55.0,25.548387096774192,439.51612903225805,0.12513761467889908,0.05812844036697248,3,2
2026-01,墨西哥,Android,Organic,Expression,10.580645161290322,3.5806451612903225,439.51612903225805,0.024073394495412844,0.008146788990825687,26,24
2026-01,墨西哥,Android,Organic,Eye Brighten,4.32258064516129,2.4193548387096775,439.51612903225805,0.009834862385321101,0.005504587155963303,41,30
2026-01,墨西哥,Android,Organic,Face,53.0,22.516129032258064,439.51612903225805,0.12058715596330276,0.05122935779816514,4,3
2026-01,墨西哥,Android,Organic,Face Fix,10.806451612903226,2.5483870967741935,439.51612903225805,0.024587155963302753,0.005798165137614679,24,28
2026-01,墨西哥,Android,Organic,Filters,57.32258064516129,13.225806451612904,439.51612903225805,0.13042201834862385,0.030091743119266056,2,8
2026-01,墨西哥,Android,Organic,Flawless,0.0,0.0,439.51612903225805,0.0,0.0,45,43
2026-01,墨西哥,Android,Organic,Glitter,9.387096774193548,2.0,439.51612903225805,0.021357798165137616,0.004550458715596331,30,34
2026-01,墨西哥,Android,Organic,Glowup,13.806451612903226,2.967741935483871,439.51612903225805,0.03141284403669725,0.006752293577981652,20,27
2026-01,墨西哥,Android,Organic,Hair,42.0,14.161290322580646,439.51612903225805,0.09555963302752293,0.032220183486238535,6,7
2026-01,墨西哥,Android,Organic,Magic,70.12903225806451,30.806451612903224,439.51612903225805,0.15955963302752293,0.07009174311926605,1,1
2026-01,墨西哥,Android,Organic,Makeup,39.87096774193548,21.387096774193548,439.51612903225805,0.09071559633027522,0.0486605504587156,7,5
2026-01,墨西哥,Android,Organic,Matte,4.032258064516129,1.8387096774193548,439.51612903225805,0.009174311926605505,0.00418348623853211,42,36
2026-01,墨西哥,Android,Organic,Muscle,7.838709677419355,2.5161290322580645,439.51612903225805,0.0178348623853211,0.005724770642201835,34,29
2026-01,墨西哥,Android,Organic,Mykit,9.419354838709678,0.0,439.51612903225805,0.02143119266055046,0.0,29,43
2026-01,墨西哥,Android,Organic,Plump,16.967741935483872,6.612903225806452,439.51612903225805,0.03860550458715597,0.015045871559633028,15,16
2026-01,墨西哥,Android,Organic,Preset,12.451612903225806,0.967741935483871,439.51612903225805,0.0283302752293578,0.0022018348623853213,22,41
2026-01,墨西哥,Android,Organic,Prism,5.161290322580645,1.2580645161290323,439.51612903225805,0.011743119266055046,0.0028623853211009174,40,39
2026-01,墨西哥,Android,Organic,Relight,22.70967741935484,7.967741935483871,439.51612903225805,0.0516697247706422,0.01812844036697248,10,15
2026-01,墨西哥,Android,Organic,Reshape,23.967741935483872,12.451612903225806,439.51612903225805,0.05453211009174312,0.0283302752293578,8,9
2026-01,墨西哥,Android,Organic,Resize,8.0,3.064516129032258,439.51612903225805,0.018201834862385323,0.006972477064220183,33,26
2026-01,墨西哥,Android,Organic,Skin Tone,14.419354838709678,9.387096774193548,439.51612903225805,0.032807339449541284,0.021357798165137616,19,12
2026-01,墨西哥,Android,Organic,Smooth,17.161290322580644,11.0,439.51612903225805,0.03904587155963302,0.025027522935779818,14,10
2026-01,墨西哥,Android,Organic,Stamp,7.580645161290323,1.2258064516129032,439.51612903225805,0.01724770642201835,0.0027889908256880733,37,40
2026-01,墨西哥,Android,Organic,Teeth,10.225806451612904,0.0,439.51612903225805,0.02326605504587156,0.0,28,43
2026-01,墨西哥,Android,Organic,Text,5.838709677419355,0.7096774193548387,439.51612903225805,0.01328440366972477,0.0016146788990825688,39,42
2026-01,墨西哥,Android,Organic,Whiten,0.0,0.0,439.51612903225805,0.0,0.0,45,43
2026-01,墨西哥,Android,non-Organic,AI Expand,35.03225806451613,14.709677419354838,1107.8387096774193,0.0316221646332586,0.013277814984130682,22,17
2026-01,墨西哥,Android,non-Organic,AI Image,82.35483870967742,12.67741935483871,1107.8387096774193,0.07433829310194218,0.01144338001921789,8,18
2026-01,墨西哥,Android,non-Organic,AI Repair,46.774193548387096,18.806451612903224,1107.8387096774193,0.042221122208310286,0.01697580292927234,15,15
2026-01,墨西哥,Android,non-Organic,AI Replace,20.451612903225808,10.03225806451613,1107.8387096774193,0.018460821710392223,0.009055702763299655,33,23
2026-01,墨西哥,Android,non-Organic,AI Retouch,158.74193548387098,72.19354838709677,1107.8387096774193,0.14328975337041028,0.06516611827737821,4,3
2026-01,墨西哥,Android,non-Organic,AI Tattoo,23.225806451612904,7.451612903225806,1107.8387096774193,0.020964971027574764,0.006726261538013569,31,28
2026-01,墨西哥,Android,non-Organic,Acne,20.580645161290324,9.161290322580646,1107.8387096774193,0.018577293771656525,0.008269516349765601,32,24
2026-01,墨西哥,Android,non-Organic,Adjust,52.806451612903224,16.774193548387096,1107.8387096774193,0.04766619107241651,0.01514136796435955,12,16
2026-01,墨西哥,Android,non-Organic,Background,54.483870967741936,11.225806451612904,1107.8387096774193,0.049180327868852465,0.010133069329994469,11,21
2026-01,墨西哥,Android,non-Organic,Blur,24.64516129032258,12.064516129032258,1107.8387096774193,0.022246163701482108,0.010890137728212446,27,20
2026-01,墨西哥,Android,non-Organic,Body,44.03225806451613,23.129032258064516,1107.8387096774193,0.03974609090644382,0.020877616981626535,17,9
2026-01,墨西哥,Android,non-Organic,Bokeh,17.258064516129032,4.483870967741935,1107.8387096774193,0.01557813819410069,0.0040474041289345715,38,34
2026-01,墨西哥,Android,non-Organic,Brighten,23.387096774193548,10.193548387096774,1107.8387096774193,0.021110561104155143,0.009201292839880035,30,22
2026-01,墨西哥,Android,non-Organic,Concealer,34.806451612903224,12.516129032258064,1107.8387096774193,0.031418338526046065,0.01129778994263751,23,19
2026-01,墨西哥,Android,non-Organic,Contour,10.806451612903226,4.354838709677419,1107.8387096774193,0.00975453513088548,0.003930932067670268,42,36
2026-01,墨西哥,Android,non-Organic,Crop,52.096774193548384,33.193548387096776,1107.8387096774193,0.04702559473546283,0.029962437760242266,13,8
2026-01,墨西哥,Android,non-Organic,Dark Circles,17.419354838709676,8.419354838709678,1107.8387096774193,0.01572372827068107,0.007599801997495851,37,25
2026-01,墨西哥,Android,non-Organic,Details,10.67741935483871,4.032258064516129,1107.8387096774193,0.009638063069621176,0.0036397519145095073,43,39
2026-01,墨西哥,Android,non-Organic,Effects,44.806451612903224,5.193548387096774,1107.8387096774193,0.04044492327402965,0.004688000465888245,16,30
2026-01,墨西哥,Android,non-Organic,Eraser,182.67741935483872,88.06451612903226,1107.8387096774193,0.16489532073493873,0.07949218181288764,2,1
2026-01,墨西哥,Android,non-Organic,Expression,23.838709677419356,7.935483870967742,1107.8387096774193,0.02151821331858021,0.007163031767754711,29,27
2026-01,墨西哥,Android,non-Organic,Eye Brighten,10.516129032258064,4.354838709677419,1107.8387096774193,0.009492472993040794,0.003930932067670268,44,36
2026-01,墨西哥,Android,non-Organic,Face,151.41935483870967,59.58064516129032,1107.8387096774193,0.136679963893661,0.05378097428879248,5,5
2026-01,墨西哥,Android,non-Organic,Face Fix,23.903225806451612,5.161290322580645,1107.8387096774193,0.021576449349212358,0.0046588824505721695,28,31
2026-01,墨西哥,Android,non-Organic,Filters,175.3548387096774,35.45161290322581,1107.8387096774193,0.15828553125818945,0.03200069883236759,3,7
2026-01,墨西哥,Android,non-Organic,Flawless,0.0,0.0,1107.8387096774193,0.0,0.0,45,43
2026-01,墨西哥,Android,non-Organic,Glitter,28.387096774193548,6.0,1107.8387096774193,0.02562385347814693,0.005415950848790147,25,29
2026-01,墨西哥,Android,non-Organic,Glowup,38.32258064516129,8.064516129032258,1107.8387096774193,0.034592202195498356,0.0072795038290190146,19,26
2026-01,墨西哥,Android,non-Organic,Hair,139.80645161290323,42.0,1107.8387096774193,0.12619747837987363,0.03791165594153103,6,6
2026-01,墨西哥,Android,non-Organic,Magic,222.6451612903226,87.61290322580645,1107.8387096774193,0.20097254171155696,0.07908452959846257,1,2
2026-01,墨西哥,Android,non-Organic,Makeup,121.58064516129032,60.32258064516129,1107.8387096774193,0.10974579972629066,0.05445068864106223,7,4
2026-01,墨西哥,Android,non-Organic,Matte,10.96774193548387,4.483870967741935,1107.8387096774193,0.00990012520746586,0.0040474041289345715,41,34
2026-01,墨西哥,Android,non-Organic,Muscle,18.161290322580644,4.774193548387097,1107.8387096774193,0.01639344262295082,0.004309466266779257,35,32
2026-01,墨西哥,Android,non-Organic,Mykit,27.322580645161292,0.0,1107.8387096774193,0.024662958972716423,0.0,26,43
2026-01,墨西哥,Android,non-Organic,Plump,51.483870967741936,20.06451612903226,1107.8387096774193,0.04647235244445739,0.01811140552659931,14,14
2026-01,墨西哥,Android,non-Organic,Preset,35.83870967741935,3.3225806451612905,1107.8387096774193,0.032350115016160495,0.002999155577555834,21,41
2026-01,墨西哥,Android,non-Organic,Prism,12.161290322580646,4.193548387096774,1107.8387096774193,0.010977491774160675,0.0037853419910898875,40,38
2026-01,墨西哥,Android,non-Organic,Relight,64.83870967741936,21.70967741935484,1107.8387096774193,0.05852721078531288,0.019596424307719188,9,11
2026-01,墨西哥,Android,non-Organic,Reshape,62.58064516129032,20.580645161290324,1107.8387096774193,0.056488949713187554,0.018577293771656525,10,12
2026-01,墨西哥,Android,non-Organic,Resize,14.774193548387096,4.774193548387097,1107.8387096774193,0.013336051014762835,0.004309466266779257,39,32
2026-01,墨西哥,Android,non-Organic,Skin Tone,37.903225806451616,20.548387096774192,1107.8387096774193,0.03421366799638937,0.01854817575634045,20,13
2026-01,墨西哥,Android,non-Organic,Smooth,41.064516129032256,22.096774193548388,1107.8387096774193,0.03706723349736482,0.0199458404915121,18,10
2026-01,墨西哥,Android,non-Organic,Stamp,19.419354838709676,3.4193548387096775,1107.8387096774193,0.017529045220277786,0.003086509623504062,34,40
2026-01,墨西哥,Android,non-Organic,Teeth,29.612903225806452,0.0,1107.8387096774193,0.026730338060157822,0.0,24,43
2026-01,墨西哥,Android,non-Organic,Text,17.612903225806452,2.3870967741935485,1107.8387096774193,0.01589843636257753,0.0021547331333896286,36,42
2026-01,墨西哥,Android,non-Organic,Whiten,0.0,0.0,1107.8387096774193,0.0,0.0,45,43
2026-01,墨西哥,iOS,Organic,AI Expand,7.580645161290323,2.3548387096774195,253.2258064516129,0.02993630573248408,0.00929936305732484,32,30
2026-01,墨西哥,iOS,Organic,AI Image,14.870967741935484,1.5161290322580645,253.2258064516129,0.058726114649681534,0.005987261146496815,17,33
2026-01,墨西哥,iOS,Organic,AI Repair,10.96774193548387,4.419354838709677,253.2258064516129,0.04331210191082802,0.017452229299363055,27,22
2026-01,墨西哥,iOS,Organic,AI Replace,3.3870967741935485,1.032258064516129,253.2258064516129,0.01337579617834395,0.004076433121019108,42,36
2026-01,墨西哥,iOS,Organic,AI Retouch,50.32258064516129,20.161290322580644,253.2258064516129,0.1987261146496815,0.07961783439490445,4,8
2026-01,墨西哥,iOS,Organic,AI Tattoo,4.516129032258065,0.8387096774193549,253.2258064516129,0.0178343949044586,0.003312101910828026,41,37
2026-01,墨西哥,iOS,Organic,Acne,29.225806451612904,22.225806451612904,253.2258064516129,0.1154140127388535,0.08777070063694269,10,7
2026-01,墨西哥,iOS,Organic,Adjust,22.387096774193548,7.806451612903226,253.2258064516129,0.08840764331210191,0.030828025477707008,13,16
2026-01,墨西哥,iOS,Organic,Background,10.483870967741936,1.096774193548387,253.2258064516129,0.04140127388535032,0.004331210191082803,30,35
2026-01,墨西哥,iOS,Organic,Blur,11.838709677419354,7.741935483870968,253.2258064516129,0.046751592356687896,0.030573248407643312,26,17
2026-01,墨西哥,iOS,Organic,Body,33.25806451612903,23.774193548387096,253.2258064516129,0.1313375796178344,0.09388535031847134,9,6
2026-01,墨西哥,iOS,Organic,Bokeh,5.516129032258065,2.193548387096774,253.2258064516129,0.021783439490445863,0.008662420382165605,37,31
2026-01,墨西哥,iOS,Organic,Brighten,10.548387096774194,5.290322580645161,253.2258064516129,0.04165605095541402,0.020891719745222928,29,19
2026-01,墨西哥,iOS,Organic,Concealer,12.516129032258064,4.096774193548387,253.2258064516129,0.04942675159235669,0.016178343949044587,21,23
2026-01,墨西哥,iOS,Organic,Contour,4.774193548387097,2.4516129032258065,253.2258064516129,0.018853503184713377,0.009681528662420382,40,28
2026-01,墨西哥,iOS,Organic,Crop,12.419354838709678,9.32258064516129,253.2258064516129,0.04904458598726115,0.03681528662420382,22,13
2026-01,墨西哥,iOS,Organic,Dark Circles,12.290322580645162,8.548387096774194,253.2258064516129,0.04853503184713376,0.03375796178343949,24,14
2026-01,墨西哥,iOS,Organic,Details,5.483870967741935,1.7741935483870968,253.2258064516129,0.02165605095541401,0.0070063694267515925,38,32
2026-01,墨西哥,iOS,Organic,Effects,14.064516129032258,0.25806451612903225,253.2258064516129,0.05554140127388535,0.001019108280254777,19,42
2026-01,墨西哥,iOS,Organic,Eraser,27.387096774193548,16.096774193548388,253.2258064516129,0.10815286624203822,0.06356687898089172,11,10
2026-01,墨西哥,iOS,Organic,Expression,12.064516129032258,3.806451612903226,253.2258064516129,0.04764331210191083,0.015031847133757962,25,24
2026-01,墨西哥,iOS,Organic,Eye Brighten,5.741935483870968,3.774193548387097,253.2258064516129,0.02267515923566879,0.014904458598726116,35,25
2026-01,墨西哥,iOS,Organic,Face,78.80645161290323,38.193548387096776,253.2258064516129,0.31121019108280257,0.15082802547770702,1,1
2026-01,墨西哥,iOS,Organic,Face Fix,12.32258064516129,2.4516129032258065,253.2258064516129,0.0486624203821656,0.009681528662420382,23,28
2026-01,墨西哥,iOS,Organic,Filters,59.41935483870968,12.0,253.2258064516129,0.23464968152866245,0.04738853503184713,3,11
2026-01,墨西哥,iOS,Organic,Flawless,0.0,0.0,253.2258064516129,0.0,0.0,45,43
2026-01,墨西哥,iOS,Organic,Glitter,6.225806451612903,0.6451612903225806,253.2258064516129,0.024585987261146497,0.0025477707006369425,33,39
2026-01,墨西哥,iOS,Organic,Glowup,18.516129032258064,4.451612903225806,253.2258064516129,0.07312101910828026,0.017579617834394903,15,21
2026-01,墨西哥,iOS,Organic,Hair,34.12903225806452,9.709677419354838,253.2258064516129,0.13477707006369427,0.03834394904458598,8,12
2026-01,墨西哥,iOS,Organic,Magic,63.67741935483871,36.41935483870968,253.2258064516129,0.25146496815286623,0.14382165605095543,2,2
2026-01,墨西哥,iOS,Organic,Makeup,43.74193548387097,24.516129032258064,253.2258064516129,0.17273885350318471,0.09681528662420383,6,5
2026-01,墨西哥,iOS,Organic,Matte,5.548387096774194,2.6129032258064515,253.2258064516129,0.02191082802547771,0.010318471337579618,36,26
2026-01,墨西哥,iOS,Organic,Muscle,8.096774193548388,2.4838709677419355,253.2258064516129,0.031974522292993635,0.00980891719745223,31,27
2026-01,墨西哥,iOS,Organic,Mykit,5.967741935483871,0.0,253.2258064516129,0.02356687898089172,0.0,34,43
2026-01,墨西哥,iOS,Organic,Plump,14.935483870967742,5.225806451612903,253.2258064516129,0.05898089171974522,0.020636942675159236,16,20
2026-01,墨西哥,iOS,Organic,Preset,10.774193548387096,0.8064516129032258,253.2258064516129,0.04254777070063694,0.003184713375796178,28,38
2026-01,墨西哥,iOS,Organic,Prism,2.225806451612903,0.5161290322580645,253.2258064516129,0.008789808917197451,0.002038216560509554,44,40
2026-01,墨西哥,iOS,Organic,Relight,20.258064516129032,7.935483870967742,253.2258064516129,0.08,0.0313375796178344,14,15
2026-01,墨西哥,iOS,Organic,Reshape,45.16129032258065,30.193548387096776,253.2258064516129,0.178343949044586,0.11923566878980893,5,4
2026-01,墨西哥,iOS,Organic,Resize,13.903225806451612,6.774193548387097,253.2258064516129,0.054904458598726114,0.0267515923566879,20,18
2026-01,墨西哥,iOS,Organic,Skin Tone,25.35483870967742,17.774193548387096,253.2258064516129,0.10012738853503185,0.07019108280254777,12,9
2026-01,墨西哥,iOS,Organic,Smooth,41.12903225806452,32.74193548387097,253.2258064516129,0.16242038216560511,0.12929936305732484,7,3
2026-01,墨西哥,iOS,Organic,Stamp,5.419354838709677,1.2580645161290323,253.2258064516129,0.02140127388535032,0.004968152866242038,39,34
2026-01,墨西哥,iOS,Organic,Teeth,14.516129032258064,0.0,253.2258064516129,0.05732484076433121,0.0,18,43
2026-01,墨西哥,iOS,Organic,Text,2.806451612903226,0.2903225806451613,253.2258064516129,0.011082802547770701,0.0011464968152866243,43,41
2026-01,墨西哥,iOS,Organic,Whiten,0.0,0.0,253.2258064516129,0.0,0.0,45,43
2026-01,墨西哥,iOS,non-Organic,AI Expand,1.1935483870967742,0.4838709677419355,14.129032258064516,0.08447488584474887,0.03424657534246575,17,12
2026-01,墨西哥,iOS,non-Organic,AI Image,2.935483870967742,0.3870967741935484,14.129032258064516,0.2077625570776256,0.0273972602739726,5,17
2026-01,墨西哥,iOS,non-Organic,AI Repair,2.0689655172413794,1.2413793103448276,14.129032258064516,0.1464336324988191,0.08786017949929145,7,2
2026-01,墨西哥,iOS,non-Organic,AI Replace,0.4482758620689655,0.20689655172413793,14.129032258064516,0.031727287041410805,0.014643363249881908,37,27
2026-01,墨西哥,iOS,non-Organic,AI Retouch,2.6774193548387095,1.032258064516129,14.129032258064516,0.18949771689497716,0.0730593607305936,6,5
2026-01,墨西哥,iOS,non-Organic,AI Tattoo,0.4666666666666667,0.1,14.129032258064516,0.033028919330289196,0.007077625570776256,34,34
2026-01,墨西哥,iOS,non-Organic,Acne,0.5217391304347826,0.30434782608695654,14.129032258064516,0.03692674210839785,0.021540599563232083,30,22
2026-01,墨西哥,iOS,non-Organic,Adjust,1.4193548387096775,0.3548387096774194,14.129032258064516,0.10045662100456622,0.025114155251141555,12,18
2026-01,墨西哥,iOS,non-Organic,Background,1.032258064516129,0.12903225806451613,14.129032258064516,0.0730593607305936,0.0091324200913242,20,33
2026-01,墨西哥,iOS,non-Organic,Blur,0.4827586206896552,0.20689655172413793,14.129032258064516,0.03416784758305779,0.014643363249881908,32,27
2026-01,墨西哥,iOS,non-Organic,Body,1.8333333333333333,1.1,14.129032258064516,0.1297564687975647,0.07785388127853882,8,4
2026-01,墨西哥,iOS,non-Organic,Bokeh,0.41935483870967744,0.03225806451612903,14.129032258064516,0.029680365296803655,0.00228310502283105,38,40
2026-01,墨西哥,iOS,non-Organic,Brighten,0.4782608695652174,0.13043478260869565,14.129032258064516,0.0338495135993647,0.009231685527099463,33,32
2026-01,墨西哥,iOS,non-Organic,Concealer,0.7391304347826086,0.391304347826087,14.129032258064516,0.052312884653563624,0.027695056581298394,25,16
2026-01,墨西哥,iOS,non-Organic,Contour,0.3,0.2,14.129032258064516,0.021232876712328767,0.014155251141552512,40,29
2026-01,墨西哥,iOS,non-Organic,Crop,0.5483870967741935,0.3225806451612903,14.129032258064516,0.03881278538812785,0.0228310502283105,29,20
2026-01,墨西哥,iOS,non-Organic,Dark Circles,0.5217391304347826,0.21739130434782608,14.129032258064516,0.03692674210839785,0.015386142545165772,30,26
2026-01,墨西哥,iOS,non-Organic,Details,0.5909090909090909,0.22727272727272727,14.129032258064516,0.041822332918223334,0.016085512660855127,28,25
2026-01,墨西哥,iOS,non-Organic,Effects,1.3225806451612903,0.03225806451612903,14.129032258064516,0.09360730593607305,0.00228310502283105,14,40
2026-01,墨西哥,iOS,non-Organic,Eraser,1.7741935483870968,0.967741935483871,14.129032258064516,0.12557077625570776,0.0684931506849315,9,6
2026-01,墨西哥,iOS,non-Organic,Expression,0.9,0.3333333333333333,14.129032258064516,0.0636986301369863,0.02359208523592085,24,19
2026-01,墨西哥,iOS,non-Organic,Eye Brighten,0.18181818181818182,0.13636363636363635,14.129032258064516,0.012868410128684102,0.009651307596513075,44,31
2026-01,墨西哥,iOS,non-Organic,Face,3.225806451612903,1.3548387096774193,14.129032258064516,0.228310502283105,0.0958904109589041,3,1
2026-01,墨西哥,iOS,non-Organic,Face Fix,1.3333333333333333,0.4666666666666667,14.129032258064516,0.0943683409436834,0.033028919330289196,13,14
2026-01,墨西哥,iOS,non-Organic,Filters,3.6774193548387095,0.41935483870967744,14.129032258064516,0.2602739726027397,0.029680365296803655,1,15
2026-01,墨西哥,iOS,non-Organic,Flawless,0.0,0.0,14.129032258064516,0.0,0.0,45,42
2026-01,墨西哥,iOS,non-Organic,Glitter,0.4666666666666667,0.1,14.129032258064516,0.033028919330289196,0.007077625570776256,34,34
2026-01,墨西哥,iOS,non-Organic,Glowup,1.1666666666666667,0.23333333333333334,14.129032258064516,0.08257229832572299,0.016514459665144598,18,24
2026-01,墨西哥,iOS,non-Organic,Hair,2.967741935483871,0.8387096774193549,14.129032258064516,0.21004566210045664,0.05936073059360731,4,8
2026-01,墨西哥,iOS,non-Organic,Magic,3.3870967741935485,1.1290322580645162,14.129032258064516,0.2397260273972603,0.07990867579908677,2,3
2026-01,墨西哥,iOS,non-Organic,Makeup,1.2258064516129032,0.4838709677419355,14.129032258064516,0.08675799086757992,0.03424657534246575,16,12
2026-01,墨西哥,iOS,non-Organic,Matte,0.21052631578947367,0.15789473684210525,14.129032258064516,0.014900264359528959,0.011175198269646719,42,30
2026-01,墨西哥,iOS,non-Organic,Muscle,0.6666666666666666,0.3,14.129032258064516,0.0471841704718417,0.021232876712328767,26,23
2026-01,墨西哥,iOS,non-Organic,Mykit,0.967741935483871,0.0,14.129032258064516,0.0684931506849315,0.0,22,42
2026-01,墨西哥,iOS,non-Organic,Plump,0.967741935483871,0.3225806451612903,14.129032258064516,0.0684931506849315,0.0228310502283105,22,20
2026-01,墨西哥,iOS,non-Organic,Preset,1.0,0.0967741935483871,14.129032258064516,0.07077625570776255,0.00684931506849315,21,37
2026-01,墨西哥,iOS,non-Organic,Prism,0.20689655172413793,0.034482758620689655,14.129032258064516,0.014643363249881908,0.0024405605416469847,43,38
2026-01,墨西哥,iOS,non-Organic,Relight,1.2903225806451613,0.5806451612903226,14.129032258064516,0.091324200913242,0.04109589041095891,15,11
2026-01,墨西哥,iOS,non-Organic,Reshape,1.6666666666666667,0.6333333333333333,14.129032258064516,0.11796042617960427,0.04482496194824962,10,10
2026-01,墨西哥,iOS,non-Organic,Resize,0.4666666666666667,0.1,14.129032258064516,0.033028919330289196,0.007077625570776256,34,34
2026-01,墨西哥,iOS,non-Organic,Skin Tone,1.0869565217391304,0.6521739130434783,14.129032258064516,0.07693071272582887,0.04615842763549732,19,9
2026-01,墨西哥,iOS,non-Organic,Smooth,1.4583333333333333,0.875,14.129032258064516,0.10321537290715373,0.06192922374429224,11,7
2026-01,墨西哥,iOS,non-Organic,Stamp,0.2413793103448276,0.034482758620689655,14.129032258064516,0.017083923791528895,0.0024405605416469847,41,38
2026-01,墨西哥,iOS,non-Organic,Teeth,0.6333333333333333,0.0,14.129032258064516,0.04482496194824962,0.0,27,42
2026-01,墨西哥,iOS,non-Organic,Text,0.3548387096774194,0.0,14.129032258064516,0.025114155251141555,0.0,39,42
2026-01,墨西哥,iOS,non-Organic,Whiten,0.0,0.0,14.129032258064516,0.0,0.0,45,42
2026-01,巴西,Android,Organic,AI Expand,86.2258064516129,38.483870967741936,4043.064516129032,0.02132684405792476,0.009518490445605777,32,24
2026-01,巴西,Android,Organic,AI Image,257.51612903225805,64.2258064516129,4043.064516129032,0.06369330195077193,0.015885427055491282,9,17
2026-01,巴西,Android,Organic,AI Repair,112.2258064516129,50.25806451612903,4043.064516129032,0.027757609606255236,0.012430685762157417,25,22
2026-01,巴西,Android,Organic,AI Replace,41.70967741935484,18.35483870967742,4043.064516129032,0.010316352176167871,0.004539833246898313,38,32
2026-01,巴西,Android,Organic,AI Retouch,527.741935483871,237.83870967741936,4043.064516129032,0.1305301791199585,0.058826345394343164,5,3
2026-01,巴西,Android,Organic,AI Tattoo,96.58064516129032,33.45161290322581,4043.064516129032,0.02388798021302908,0.008273826145928911,29,27
2026-01,巴西,Android,Organic,Acne,168.3548387096774,117.87096774193549,4043.064516129032,0.041640403718035665,0.0291538676347389,15,13
2026-01,巴西,Android,Organic,Adjust,249.70967741935485,136.32258064516128,4043.064516129032,0.06176247656281167,0.033717636733554074,10,11
2026-01,巴西,Android,Organic,Background,137.8709677419355,19.193548387096776,4043.064516129032,0.034100610364223884,0.004747277296844457,19,31
2026-01,巴西,Android,Organic,Blur,113.58064516129032,71.06451612903226,4043.064516129032,0.028092711533091314,0.01757689392428292,24,16
2026-01,巴西,Android,Organic,Body,197.6451612903226,120.83870967741936,4043.064516129032,0.04888498823153948,0.029887900426856028,13,12
2026-01,巴西,Android,Organic,Bokeh,49.38709677419355,15.35483870967742,4043.064516129032,0.012215263094905653,0.0037978218374755657,36,34
2026-01,巴西,Android,Organic,Brighten,96.03225806451613,47.935483870967744,4043.064516129032,0.023752343718833526,0.011856225316152711,30,23
2026-01,巴西,Android,Organic,Collarbone,0.0,0.0,4043.064516129032,0.0,0.0,45,43
2026-01,巴西,Android,Organic,Concealer,137.41935483870967,57.38709677419355,4043.064516129032,0.03398890972194518,0.014193960186699646,20,19
2026-01,巴西,Android,Organic,Contour,39.12903225806452,17.612903225806452,4043.064516129032,0.009678062791718196,0.0043563250488690315,39,33
