层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,7周前,wow,wow%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
3.Digicam,Digicam保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Dual Neon,Dual Neon保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.E,E保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Edit,Edit保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Effects,Effects保存率,0.00039,0.000407,0.000404,0.000421,0.000426,0.000433,0.000457,0.000454,-1.7e-05,-4.106063,,,
3.Enlarge,Enlarge保存率,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,,,,
3.Enrich,Enrich保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Eraser,Eraser保存率,0.056175,0.05675,0.057138,0.057019,0.056051,0.055547,0.055121,0.054038,-0.000575,-1.013712,,,
3.Eshape,Eshape保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Expression,Expression保存率,0.002592,0.002612,0.002682,0.002689,0.002675,0.002719,0.002813,0.002803,-2.1e-05,-0.788057,,,
3.Eye Brighten,Eye Brighten保存率,0.02087,0.021531,0.022011,0.02236,0.022535,0.02228,0.022564,0.022276,-0.000661,-3.071871,,,
3.Eye Color,Eye Color保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Eye color,Eye color保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Eye lashes,Eye lashes保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Eyebrows,Eyebrows保存率,1.6e-05,1.4e-05,1.8e-05,1.7e-05,1.4e-05,6e-06,4e-06,0.0,2e-06,17.743301,,,
3.Eyelashes,Eyelashes保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Eyeliner,Eyeliner保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Eyes,Eyes保存率,7.6e-05,7.2e-05,7.3e-05,6e-05,4e-05,1e-05,4e-06,2e-06,4e-06,5.576129,,,
3.Eyeshadow,Eyeshadow保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Face,Face保存率,0.108786,0.110705,0.111185,0.111068,0.111151,0.111094,0.111749,0.10932,-0.001919,-1.733736,,,
3.Face Fix,Face Fix保存率,0.002492,0.002527,0.002552,0.002596,0.002531,0.002539,0.002514,0.002585,-3.5e-05,-1.393269,,,
3.Features,Features保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Filters,Filters保存率,0.094055,0.09521,0.095294,0.096731,0.097148,0.097529,0.098828,0.095505,-0.001156,-1.213637,,,
3.Flash,Flash保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Flashnight,Flashnight保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Flashpro,Flashpro保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Flawless,Flawless保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Freckle,Freckle保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Freckles,Freckles保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Full Reflector,Full Reflector保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.G12,G12保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.G7x,G7x保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Glitter,Glitter保存率,0.000521,0.000515,0.000515,0.000532,0.000543,0.000522,0.000524,0.000542,5e-06,1.043712,,,
3.Glowup,Glowup保存率,0.014228,0.014275,0.014397,0.014786,0.014586,0.014527,0.01454,0.014281,-4.7e-05,-0.327984,,,
3.H,H保存率,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Hair,Hair保存率,0.027723,0.028524,0.029335,0.028162,0.028179,0.028145,0.02797,0.026945,-0.000802,-2.810784,,,
3.Hair Dye,Hair Dye保存率,1e-06,1e-06,1e-06,1e-06,2e-06,1e-06,1e-06,0.0,1e-06,73.777763,,,
3.Hair Enrich,Hair Enrich保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Hairdye Finetune,Hairdye Finetune保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Hairstyles,Hairstyles保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-100.0,,,
3.Head,Head保存率,3.1e-05,3.4e-05,3.3e-05,2.9e-05,2.3e-05,3e-06,2e-06,1e-06,-3e-06,-9.777422,,,
3.Hips,Hips保存率,0.0,0.0,0.0,1e-06,2e-06,1e-06,2e-06,1e-06,0.0,,,,
3.Honey light,Honey light保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Horizontal,Horizontal保存率,1.4e-05,1.4e-05,1.4e-05,1e-05,6e-06,3e-06,1e-06,2e-06,0.0,0.680768,,,
3.In,In保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Indigo,Indigo保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Ip7,Ip7保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Ixus,Ixus保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Jaw,Jaw保存率,7.7e-05,8.4e-05,8.6e-05,8.4e-05,5.6e-05,1.8e-05,9e-06,2e-06,-6e-06,-7.240643,,,
3.Kin,Kin保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Legs,Legs保存率,0.0,1e-06,1e-06,1e-06,2e-06,2e-06,3e-06,3e-06,-1e-06,-100.0,,,
3.Length,Length保存率,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,0.0,0.0,,,,
3.Lips,Lips保存率,7.3e-05,6.9e-05,6e-05,7e-05,5.1e-05,2.2e-05,6e-06,2e-06,3e-06,4.646423,,,
3.Lipstick,Lipstick保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Looks,Looks保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Magic,Magic保存率,0.13792,0.139982,0.142252,0.143391,0.144427,0.144996,0.14648,0.144054,-0.002062,-1.473019,,,
3.Makeup,Makeup保存率,0.099557,0.101089,0.101156,0.100974,0.100837,0.100125,0.101459,0.098982,-0.001533,-1.516244,,,
3.Makeupbody,Makeupbody保存率,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,,,,
3.Manual Direction,Manual Direction保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Matte,Matte保存率,0.004868,0.004986,0.004966,0.005211,0.005235,0.005258,0.005159,0.005218,-0.000119,-2.384947,,,
3.Moonlight,Moonlight保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Morning Light,Morning Light保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Mtlight Sunsoft,Mtlight Sunsoft保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Muscle,Muscle保存率,0.003979,0.004079,0.004076,0.004123,0.004163,0.004165,0.004095,0.004064,-0.0001,-2.449198,,,
3.Mykit,Mykit保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.N,N保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Natural tan,Natural tan保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Ne,Ne保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Neck,Neck保存率,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,0.0,0.0,,,,
3.Necklength,Necklength保存率,0.0,0.0,0.0,0.0,1e-06,2e-06,0.0,0.0,0.0,,,,
3.Neckwidth,Neckwidth保存率,0.0,2e-06,2e-06,1e-06,3e-06,3e-06,0.0,1e-06,-2e-06,-100.0,,,
3.Neon,Neon保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Nose,Nose保存率,4.1e-05,4.2e-05,4.2e-05,3.7e-05,2.4e-05,1.1e-05,6e-06,1e-06,-1e-06,-1.626473,,,
3.P,P保存率,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,,,,
3.Pecs,Pecs保存率,4e-06,3e-06,3e-06,4e-06,5e-06,4e-06,4e-06,3e-06,1e-06,36.539671,,,
3.Pecsarm,Pecsarm保存率,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,,,,
3.Pecscollarbone,Pecscollarbone保存率,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,,,,
3.Plump,Plump保存率,0.005869,0.006142,0.006392,0.006476,0.006518,0.006525,0.006614,0.00664,-0.000273,-4.440735,,,
3.Plumping,Plumping保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Preset,Preset保存率,0.005559,0.005784,0.006026,0.006173,0.006304,0.006583,0.006702,0.006687,-0.000225,-3.889836,,,
3.Prism,Prism保存率,0.002302,0.002336,0.00233,0.002332,0.002334,0.002423,0.00262,0.00249,-3.4e-05,-1.458552,,,
3.Redness,Redness保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Redness Fix,Redness Fix保存率,0.004937,0.002248,0.000283,2e-06,0.0,0.0,0.0,0.0,0.002689,119.596911,,,
3.Refine,Refine保存率,0.000353,0.000349,0.000325,0.000312,0.000192,3.1e-05,9e-06,9e-06,4e-06,1.14879,,,
3.Relight,Relight保存率,0.083206,0.08145,0.075776,0.071388,0.064232,0.059361,0.05923,0.058616,0.001755,2.155215,,,
3.Rembrandt,Rembrandt保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Res,Res保存率,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,,,,
3.Reshape,Reshape保存率,0.18873,0.192824,0.193564,0.193238,0.191058,0.188391,0.191134,0.185835,-0.004094,-2.123302,,,
3.Resize,Resize保存率,0.032404,0.033607,0.033683,0.033879,0.033718,0.033773,0.034246,0.033252,-0.001203,-3.579353,,,
3.Restore,Restore保存率,3e-06,2e-06,2e-06,2e-06,2e-06,1e-06,1e-06,1e-06,1e-06,24.126974,,,
3.Ret,Ret保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retch,Retch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Reto,Reto保存率,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,,,,
3.Retouch,Retouch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retouchch,Retouchch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retouchedit,Retouchedit保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retouchetouch,Retouchetouch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retouchit,Retouchit保存率,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,,,,
3.Retouchouch,Retouchouch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retouchretouch,Retouchretouch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retouchuch,Retouchuch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retouetouch,Retouetouch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retououch,Retououch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Ring Light,Ring Light保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Select Area,Select Area保存率,0.000558,0.000552,0.000576,0.000567,0.000577,0.000557,0.000567,0.000592,7e-06,1.211905,,,
3.Selfie Reflector,Selfie Reflector保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Shimmer,Shimmer保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Shoulders,Shoulders保存率,1e-06,0.0,1e-06,1e-06,1e-06,2e-06,1e-06,1e-06,1e-06,,,,
3.Side Backlight,Side Backlight保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Skikin Tone,Skikin Tone保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Skin,Skin保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Skin ,Skin 保存率,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,,,,
3.Skin E,Skin E保存率,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Skin Tone,Skin Tone保存率,0.080279,0.081264,0.081216,0.081989,0.081495,0.080705,0.080202,0.077032,-0.000985,-1.211774,,,
3.Skinls,Skinls保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Skinreshape,Skinreshape保存率,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,,,,
3.Skls,Skls保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Slim,Slim保存率,0.0,1e-06,0.0,1e-06,3e-06,6e-06,3e-06,1e-06,-1e-06,-100.0,,,
3.Smooth,Smooth保存率,0.15669,0.16003,0.161523,0.164326,0.166575,0.167101,0.166368,0.160078,-0.003341,-2.08743,,,
3.Soft Flash,Soft Flash保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Soft Glow,Soft Glow保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Soft glow,Soft glow保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Square Shoulders,Square Shoulders保存率,0.0,1e-06,0.0,1e-06,2e-06,2e-06,2e-06,1e-06,-1e-06,-100.0,,,
3.Stains,Stains保存率,0.000215,0.000218,0.000219,0.000208,0.0002,0.0002,8.6e-05,4e-06,-3e-06,-1.413464,,,
3.Stamp,Stamp保存率,0.002492,0.002553,0.002515,0.002491,0.002505,0.002467,0.002421,0.002395,-6.1e-05,-2.372301,,,
3.Stretch,Stretch保存率,0.023111,0.023786,0.02385,0.024098,0.023831,0.023808,0.02446,0.023646,-0.000675,-2.837802,,,
3.Sun-kissed,Sun-kissed保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Sunlight,Sunlight保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Sunlit,Sunlit保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Sunset,Sunset保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Tan Flash,Tan Flash保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Tanned,Tanned保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Tattoo,Tattoo保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Teal Orange,Teal Orange保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Technicolor,Technicolor保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Teeth,Teeth保存率,0.051209,0.052055,0.052282,0.051627,0.052247,0.052966,0.054731,0.05532,-0.000846,-1.625016,,,
3.Text,Text保存率,0.002157,0.002191,0.002185,0.002226,0.002199,0.002181,0.002202,0.002179,-3.4e-05,-1.553471,,,
3.Texture,Texture保存率,0.002376,0.002362,0.002404,0.002517,0.002578,0.002565,0.002537,0.002484,1.4e-05,0.606766,,,
3.Tint,Tint保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,,,,
3.Tummy,Tummy保存率,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,1e-06,0.0,,,,
3.Undistort,Undistort保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.V Line,V Line保存率,4e-06,6e-06,5e-06,4e-06,4e-06,3e-06,3e-06,2e-06,-1e-06,-21.693612,,,
3.V Linebreast,V Linebreast保存率,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,,,,
3.Vertical,Vertical保存率,4.4e-05,4.4e-05,4.3e-05,3.8e-05,2.2e-05,6e-06,2e-06,1e-06,0.0,0.180354,,,
3.Volume,Volume保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,-0.0,-100.0,,,
3.Waist,Waist保存率,0.0,0.0,0.0,1e-06,3e-06,4e-06,2e-06,1e-06,0.0,,,,
3.Whiten,Whiten保存率,8.2e-05,7.8e-05,7.5e-05,7.9e-05,6.4e-05,3.3e-05,1.3e-05,1e-06,3e-06,4.279102,,,
3.Wrinkle,Wrinkle保存率,0.023132,0.024115,0.024626,0.025378,0.025478,0.025082,0.025169,0.024954,-0.000982,-4.074176,,,
3.X100,X100保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
